UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
11130,H39410,H,298.9,308.4,1632,46.6335436306496,118,0,0,0,0,0,0
11131,M21856,M,300.5,310.6,1621,40.571334737818674,293,0,0,0,0,0,0
11132,L47264,L,298.9,308.9,1422,68.73242996348958,143,0,0,0,0,0,0
11133,L55790,L,297.4,308.3,1561,53.02617015669999,110,0,0,0,0,0,0
11134,M18151,M,301.2,310.1,1479,58.28544647064743,174,0,0,0,0,0,0
11135,L50742,L,301.7,310.6,1471,56.27706854793865,200,0,0,0,0,0,0
11136,L52144,L,303.9,312.7,1602,41.538206405079514,288,0,0,0,0,0,0
11137,L56472,L,298.2,309.0,1643,47.66445726286239,206,0,0,0,0,0,0
11138,L52246,L,304.1,313.1,1550,40.294854784609704,109,0,0,0,0,0,0
11139,L56838,L,299.0,309.9,1548,42.369214134257724,323,0,0,0,0,0,0
11140,M21594,M,301.6,310.9,1575,57.223748033215394,258,0,0,0,0,0,0
11141,H32860,H,301.6,310.6,1400,70.27640811039227,344,0,0,0,0,0,0
11142,L48488,L,298.9,310.1,1750,34.46682385952694,282,0,0,0,0,0,0
11143,H37545,H,299.9,311.2,1364,70.42209542203129,167,0,0,0,0,0,0
11144,L51778,L,303.1,311.2,1399,61.13636756980028,237,0,0,0,0,0,0
11145,H38812,H,297.7,308.2,1526,53.47946981511416,263,0,0,0,0,0,0
11146,M18543,M,302.0,311.2,1558,48.8636145121126,283,0,0,0,0,0,0
11147,L48072,L,295.7,306.1,1343,74.72506069507459,225,0,0,0,0,0,0
11148,L53620,L,300.6,310.2,1648,40.945989560472405,148,0,0,0,0,0,0
11149,L49387,L,299.8,309.2,1591,50.12646550963072,241,1,0,0,0,0,0
11150,M22765,M,300.8,312.4,1465,57.56087744461628,280,0,0,0,0,0,0
11151,L47770,L,297.5,309.4,1517,49.220359983454166,381,0,0,0,0,0,0
11152,M18334,M,301.9,310.8,1557,49.14245714779296,190,0,0,0,0,0,0
11153,L48686,L,298.0,308.8,1610,46.82051699315105,318,1,0,0,0,0,0
11154,L56375,L,297.9,309.0,1532,50.18774901436305,158,0,0,0,0,0,0
11155,L48667,L,298.2,309.1,1429,68.67748034516266,280,1,0,0,0,0,0
11156,L55599,L,299.0,310.3,1431,54.875872779234236,304,0,0,0,0,0,0
11157,M22789,M,300.6,311.6,1669,36.5779518970469,345,0,0,0,0,0,0
11158,H30217,H,296.9,307.8,1549,50.5184335876623,203,0,0,0,0,0,0
11159,L54526,L,299.6,310.2,1469,63.3068595425302,145,0,0,0,0,0,0
11160,M19662,M,303.5,312.4,1318,76.15346139006286,271,1,0,0,0,0,0
11161,L47357,L,298.2,308.2,1988,27.659996981583074,147,0,0,0,0,0,0
11162,L56610,L,298.1,308.7,1671,39.837616912604496,121,0,0,0,0,0,0
11163,M19171,M,301.5,310.1,1468,58.097792606653115,175,0,0,0,0,0,0
11164,M19941,M,304.1,313.3,1494,52.94843718209041,172,0,0,0,0,0,0
11165,M22020,M,300.2,310.1,1485,58.057315416343414,303,0,0,0,0,0,0
11166,L49128,L,298.1,308.1,1410,63.57295446162485,168,1,0,0,0,0,0
11167,M20257,M,302.8,312.3,1416,53.035880016777575,363,0,0,0,0,0,0
11168,L50314,L,300.2,309.6,1359,67.43509126381646,215,0,0,0,0,0,0
11169,M22746,M,300.6,312.2,2174,23.332734030501776,196,0,0,0,0,0,0
11170,L48392,L,296.9,307.9,1359,77.78330173623935,221,0,0,0,0,0,0
11171,L53730,L,301.3,310.7,1516,63.05733335660565,245,1,0,0,0,0,0
11172,L56944,L,298.5,309.5,1294,83.32137790930258,132,0,0,0,1,0,0
11173,L52213,L,304.0,313.1,1564,72.77468346022341,251,0,0,0,0,0,0
11174,L48265,L,297.0,307.8,1385,70.09369911827133,338,0,0,0,0,1,0
11175,L49042,L,297.9,307.7,1517,59.54354568755382,192,0,0,0,0,0,0
11176,L48265,L,297.0,307.8,1385,73.82954712832837,334,0,0,0,0,1,0
11177,M20939,M,300.8,310.7,1371,58.82597859891984,331,0,0,0,0,0,0
11178,L51241,L,301.9,310.8,1906,28.50751150712051,214,0,0,0,0,0,0
11179,L47875,L,297.6,309.0,1487,64.71963360784574,205,0,0,0,0,0,0
11180,M19741,M,303.8,312.6,1406,65.20113198691114,276,0,0,0,0,0,0
11181,L51624,L,302.4,310.2,2224,22.26008216900734,251,1,0,0,0,0,0
11182,M19626,M,303.6,312.0,1645,48.49021636740778,205,0,0,0,0,0,0
11183,L53295,L,300.8,310.9,1457,61.35229111789065,210,1,0,0,0,0,0
11184,M17758,M,300.6,309.5,1550,49.445760468173354,207,0,0,0,0,0,0
11185,L53705,L,301.1,310.4,1312,99.64818864450905,180,1,0,0,1,0,0
11186,M21673,M,300.9,310.7,1420,56.49922111764635,256,0,0,0,0,0,0
11187,L48071,L,295.7,306.1,1408,65.6426608200187,245,0,0,0,0,0,0
11188,L53898,L,301.4,310.6,2137,22.94993725991572,234,0,0,0,0,0,0
11189,M23908,M,297.3,308.4,1370,69.46024856317406,193,0,0,0,0,0,0
11190,L56910,L,298.8,310.0,1528,52.28490200824794,279,0,0,0,0,0,0
11191,L47770,L,297.5,309.4,1517,47.3040662673627,351,0,0,0,0,0,0
11192,L52144,L,303.9,312.7,1602,42.27563358800166,263,0,0,0,0,0,0
11193,H38280,H,297.9,308.9,1416,43.98728878863908,173,0,0,0,0,0,0
11194,L54256,L,300.7,310.5,1960,27.508386638792445,339,0,0,0,0,0,0
11195,L55122,L,300.8,311.7,1432,57.47192460090218,89,0,0,0,0,0,0
11196,L51317,L,301.7,310.1,1384,65.32195483715633,190,0,0,0,0,0,0
11197,L48700,L,298.3,309.1,1472,51.07761862129264,157,0,0,0,0,0,0
11198,L48362,L,297.3,308.3,1410,62.28577492296622,122,0,0,0,0,0,0
11199,M21452,M,301.6,310.7,1457,58.28370736398299,149,0,0,0,0,0,0
11200,M21445,M,301.5,310.5,1600,46.38939928633888,339,0,0,0,0,0,0
11201,L49254,L,299.5,309.4,1602,42.06904838168436,308,0,0,0,0,0,0
11202,L52771,L,302.5,312.0,1574,43.24821675966142,173,0,0,0,0,0,0
11203,L55223,L,300.7,311.9,1486,42.858105492476945,134,0,0,0,0,0,0
11204,L49978,L,300.3,309.6,1568,54.79066360905209,228,0,0,0,0,0,0
11205,L54348,L,300.3,310.3,1704,39.92857321425532,110,1,0,0,0,0,0
11206,H30418,H,296.3,307.2,1424,55.85720236010727,335,0,0,0,0,0,0
11207,L53433,L,300.9,310.4,1615,40.61558511293741,296,0,0,0,0,0,0
11208,M18524,M,302.3,311.7,1685,41.802494144034036,230,0,0,0,0,0,0
11209,L48148,L,295.9,306.7,1547,50.32788494783564,225,0,0,0,0,0,0
11210,M20257,M,302.8,312.3,1416,56.78973975709071,371,0,0,0,0,0,0
11211,H31153,H,298.5,307.9,1260,69.98272210463585,286,0,0,0,0,0,0
11212,L55599,L,299.0,310.3,1431,53.78499430698014,276,0,0,0,0,0,0
11213,H37121,H,300.5,311.4,1679,39.76157056967229,190,0,0,0,0,0,0
11214,L52255,L,304.1,313.2,1366,61.79950765521117,142,0,0,0,0,0,0
11215,M23093,M,299.1,310.6,1449,62.56891690456968,199,0,0,0,0,0,0
11216,L50286,L,299.8,309.1,1485,49.263492455477206,320,0,0,0,0,0,0
11217,H38920,H,299.3,310.4,1548,54.83731312525995,174,0,0,0,0,0,0
11218,L50781,L,301.7,310.5,1377,64.93488112919142,328,0,0,0,0,0,0
11219,H34253,H,303.4,311.9,1402,59.78389647966236,158,0,0,0,0,0,0
11220,L50651,L,301.8,310.7,1441,67.26999376742037,183,0,0,0,0,0,0
11221,M23246,M,298.9,309.9,1501,47.67302900386617,164,0,0,0,0,0,0
11222,M17080,M,299.6,309.0,1736,33.24503724346999,254,0,0,0,0,0,0
11223,M18032,M,300.3,309.6,1488,53.59427279976366,298,0,0,0,0,0,0
11224,M16928,M,299.7,309.6,1534,49.47251146685364,278,0,0,0,0,0,0
11225,L55212,L,300.8,312.0,1416,56.10337361267998,112,0,0,0,0,0,0
11226,M22420,M,300.3,311.3,1377,69.7325580890536,233,0,0,0,0,0,0
11227,L56325,L,297.6,308.5,1574,49.7332375939941,252,0,0,0,0,0,0
11228,L56276,L,297.2,308.1,1712,43.571295839359244,347,0,0,0,0,0,0
11229,M21066,M,300.8,310.6,1669,32.09909108379183,181,1,0,0,0,0,0
11230,L52035,L,303.7,312.3,1375,63.01197956616465,215,1,0,0,0,0,0
11231,L52108,L,303.5,312.3,1584,48.041774879349774,195,0,0,0,0,0,0
11232,H29571,H,298.4,308.2,1478,58.38331562141695,312,0,0,0,0,0,0
11233,L47449,L,298.0,308.0,1524,58.48220110799694,134,0,0,0,0,0,0
11234,L53184,L,300.5,310.4,1761,35.45600240209692,107,0,0,0,0,0,0
11235,L50644,L,301.7,310.6,1303,74.10917676634828,184,0,0,0,0,0,0
11236,L55394,L,299.2,310.5,1391,59.228953600986046,168,0,0,0,0,0,0
11237,L53030,L,301.3,311.1,1560,46.83120074796499,168,0,0,0,0,0,0
11238,M15666,M,297.0,307.9,1422,66.33383924166039,245,0,0,0,0,0,0
11239,M18347,M,301.8,310.8,1508,51.836795992174864,233,0,0,0,0,0,0
11240,H39398,H,298.7,308.4,1432,62.45488388025235,329,0,0,0,0,0,0
11241,L51759,L,303.0,311.2,1374,63.29495975002178,194,0,0,1,0,0,0
11242,L53292,L,300.7,310.8,1925,30.385400564995233,198,0,0,0,0,0,0
11243,M21417,M,301.5,310.6,1638,43.33391094461019,262,0,0,0,0,0,0
11244,M21360,M,300.9,310.0,1416,66.41678722866041,302,0,0,0,0,0,0
11245,L52144,L,303.9,312.7,1602,44.410206819427934,272,0,0,0,0,0,0
11246,L50251,L,300.0,309.0,2174,24.70095017715691,230,0,0,0,0,0,0
11247,M21593,M,301.7,311.0,1311,62.75540830716256,245,0,0,0,0,0,0
11248,M23102,M,299.0,310.3,1689,38.69051362986616,234,0,0,0,0,0,0
11249,L47743,L,297.7,309.6,1529,46.17733895732606,256,0,0,0,0,0,0
11250,L56375,L,297.9,309.0,1532,50.76752737087272,131,0,0,0,0,0,0
11251,L47488,L,297.9,308.5,1305,64.99702647987455,287,0,0,0,0,0,0
11252,L53898,L,301.4,310.6,2137,21.534436166179486,209,0,0,0,0,0,0
11253,L49387,L,299.8,309.2,1591,49.4038818317908,236,1,0,0,0,0,0
11254,L53869,L,301.7,311.0,1546,60.23393364783993,144,0,0,0,0,0,0
11255,L50781,L,301.7,310.5,1377,56.87927536063929,295,0,0,0,0,0,0
11256,M19626,M,303.6,312.0,1645,49.233798599647926,215,0,0,0,0,0,0
11257,L51338,L,301.9,310.4,1889,27.64863814639644,210,0,0,0,0,0,0
11258,L49484,L,299.1,308.5,1455,55.45081309819766,260,0,0,0,0,0,0
11259,M18599,M,302.2,311.2,1663,37.83278825068471,234,0,0,0,0,0,0
11260,M19497,M,303.1,311.3,1847,30.19222095731568,319,0,0,0,0,0,0
11261,L50207,L,300.5,309.5,1777,31.26904634146451,105,0,0,0,0,0,0
11262,L48574,L,299.1,310.4,1527,53.91637963120862,272,0,0,0,0,0,0
11263,L53707,L,301.2,310.4,1516,60.247688463841676,204,1,0,0,0,0,0
11264,L54015,L,301.0,310.9,1809,37.76512817159568,318,0,0,0,0,0,0
11265,L55790,L,297.4,308.3,1561,49.13058042647619,131,0,0,0,0,0,0
11266,L53030,L,301.3,311.1,1560,49.88614622261381,145,0,0,0,0,0,0
11267,M24678,M,298.6,309.4,1407,55.795850386085895,292,0,0,0,0,0,0
11268,M19282,M,302.6,310.2,2157,21.290905398422282,220,0,0,0,0,0,0
11269,L48996,L,298.1,307.6,1460,56.202837295903365,249,1,0,0,0,0,0
11270,L48520,L,298.6,310.2,1569,46.47562813379573,138,0,0,0,0,0,0
11271,M21593,M,301.7,311.0,1311,63.47113658851842,243,0,0,0,0,0,0
11272,L53292,L,300.7,310.8,1925,29.258589786168088,216,0,0,0,0,0,0
11273,L56344,L,297.6,308.6,2384,18.81506470547554,307,0,0,0,0,0,0
11274,L53496,L,300.9,310.4,1544,43.66980331171908,252,0,0,0,0,0,0
11275,M24209,M,298.2,308.7,1599,47.256194696874,163,0,0,0,0,0,0
11276,L47809,L,298.3,310.1,1523,58.84758729122903,214,0,0,0,0,0,0
11277,L50355,L,300.3,309.6,1468,62.348976214906465,335,0,0,0,0,0,0
11278,M24721,M,298.7,309.6,1800,32.32703961788126,219,0,0,0,0,0,0
11279,H39398,H,298.7,308.4,1432,58.92887727240866,311,0,0,0,0,0,0
11280,M24818,M,298.1,307.8,1525,47.75628265663532,269,0,0,0,0,0,0
11281,L47397,L,298.3,308.5,1664,45.46581712867417,231,0,0,0,0,0,0
11282,H30849,H,298.8,309.9,1526,55.97063464529462,168,0,0,0,0,0,0
11283,M21555,M,301.7,311.0,1311,66.51553141954358,158,0,0,0,0,0,0
11284,L48530,L,298.7,310.2,1436,60.59523701870904,141,0,0,0,0,0,0
11285,L50661,L,302.0,310.9,1663,45.23170728787496,176,0,0,0,0,0,0
11286,L49042,L,297.9,307.7,1517,58.88234826164959,209,0,0,0,0,0,0
11287,M19282,M,302.6,310.2,2157,22.219626791792898,206,0,0,0,0,0,0
11288,M23555,M,297.2,308.6,1498,62.475980004435215,115,0,0,0,0,0,0
11289,H37937,H,298.3,309.3,1529,60.39122241581419,108,0,0,0,0,0,0
11290,M18087,M,300.5,309.3,1589,51.98587295183845,193,0,0,0,0,0,0
11291,H39314,H,298.7,309.2,1449,57.067678634334946,314,0,0,0,0,0,0
11292,M24510,M,299.1,310.0,1437,58.5286989417013,318,0,0,0,0,0,0
11293,M22576,M,300.5,311.5,1378,62.471606436868605,200,0,0,0,0,0,0
11294,L52122,L,303.5,312.6,1602,43.43256899135543,209,0,0,0,0,0,0
11295,L47357,L,298.2,308.2,1988,25.951949400763493,147,0,0,0,0,0,0
11296,M19955,M,304.1,313.5,1428,54.46325243628439,220,0,0,0,0,0,0
11297,L55541,L,298.6,309.5,1450,61.45566020230158,127,0,0,0,0,0,0
11298,L53900,L,301.3,310.6,1458,64.63179915672362,224,0,0,0,0,0,0
11299,M19544,M,303.6,311.8,1421,55.00781743616459,209,0,0,0,0,0,0
11300,M15294,M,297.5,308.5,1484,51.46235239666044,130,0,0,0,0,0,0
11301,M19171,M,301.5,310.1,1468,54.69711273112648,174,0,0,0,0,0,0
11302,H35028,H,303.0,312.2,1624,35.10909055635291,220,1,0,0,0,0,0
11303,H36945,H,300.1,311.4,1377,75.84706135493356,176,0,0,0,0,0,0
11304,H29580,H,298.4,308.2,1612,45.185188743857566,102,0,0,0,0,0,0
11305,H33815,H,302.2,310.0,1468,57.3286319570424,157,0,0,0,0,0,0
11306,L49014,L,297.8,307.2,1498,47.32239235241111,310,0,0,0,0,0,0
11307,M16506,M,297.9,307.7,1527,58.35864504215406,237,0,0,0,0,0,0
11308,L49228,L,299.3,309.2,1465,56.08399429648661,267,0,0,0,0,0,0
11309,M18032,M,300.3,309.6,1488,58.456868652999134,319,0,0,0,0,0,0
11310,H31412,H,298.3,308.0,1637,39.36247732237046,151,0,0,0,0,0,0
11311,M24679,M,298.6,309.4,1464,46.71564318250873,305,0,0,0,0,0,0
11312,L49352,L,299.5,309.2,1816,30.00024067331117,109,0,0,0,0,0,0
11313,L49636,L,299.1,308.6,1555,46.05806645318409,253,0,0,0,0,0,0
11314,L48996,L,298.1,307.6,1460,57.48643339152987,261,1,0,0,0,0,0
11315,H35163,H,302.2,311.8,1330,89.37572470518036,153,0,0,0,0,0,0
11316,L56178,L,297.1,308.0,1467,51.747054475040535,302,0,0,0,0,0,0
11317,L50373,L,300.0,309.1,1401,58.262296203310996,126,0,0,0,0,0,0
11318,M17181,M,299.2,308.8,1314,68.39279513101752,297,0,0,0,0,0,0
11319,L51257,L,302.0,310.5,1635,53.83643881848637,219,0,0,0,0,0,0
11320,M19366,M,302.4,310.1,1520,51.069091790626985,223,0,0,0,0,0,0
11321,M16474,M,297.8,307.9,1802,35.301805995871405,167,1,0,0,0,0,0
11322,L48520,L,298.6,310.2,1569,44.031975861201246,90,1,0,0,0,0,0
11323,L53058,L,301.4,311.0,1533,68.32117039939459,273,0,0,0,0,0,0
11324,H38675,H,298.3,309.0,1470,45.920475952861835,147,0,0,0,0,0,0
11325,L51485,L,301.6,310.1,1687,39.13117811875296,118,0,0,0,0,0,0
11326,L54202,L,300.7,310.5,1561,40.14814112717747,144,0,0,0,0,0,0
11327,L51778,L,303.1,311.2,1399,70.4113095950307,213,0,0,0,0,0,0
11328,L48148,L,295.9,306.7,1547,52.6142221030009,248,0,0,0,0,0,0
11329,M17181,M,299.2,308.8,1314,66.23588286448813,290,0,0,0,0,0,0
11330,L57061,L,298.8,309.8,1493,46.07203860940734,227,0,0,0,0,0,0
11331,L52368,L,304.0,313.2,1632,41.57855193690108,249,0,0,0,0,0,0
11332,L55747,L,298.0,308.7,1511,55.00125458301844,232,1,0,0,0,0,0
11333,H34569,H,304.2,313.3,1625,49.47121454387061,180,0,0,0,0,0,0
11334,L51338,L,301.9,310.4,1889,27.41514677846897,196,0,0,0,0,0,0
11335,L50972,L,302.3,310.9,1459,45.80138903111834,162,0,0,0,0,0,0
11336,M18129,M,301.3,310.0,1696,41.971663077098206,303,0,0,0,0,0,0
11337,L50821,L,302.3,311.6,1488,53.948402621940886,199,0,0,0,0,0,0
11338,L56698,L,299.0,310.1,1580,57.16406371801513,171,0,0,0,0,0,0
11339,L53272,L,300.9,310.7,1658,34.66748792431574,105,1,0,0,0,0,0
11340,L53413,L,301.2,310.9,1467,51.65077197758333,262,0,0,0,0,0,0
11341,L48808,L,297.9,307.8,1451,51.30861175033196,193,0,0,0,0,0,0
11342,L54027,L,301.2,311.4,1757,38.72644496358833,98,0,0,0,0,0,0
11343,M18543,M,302.0,311.2,1558,49.69057371800025,310,0,0,0,0,0,0
11344,M24145,M,298.2,309.0,1410,63.91834554802187,195,0,0,0,0,0,0
11345,L53272,L,300.9,310.7,1658,36.87084258689626,129,1,0,0,0,0,0
11346,L56854,L,299.1,310.2,1695,39.17138456849846,143,0,0,0,0,0,0
11347,L54296,L,301.0,310.5,1601,41.26876465107666,190,0,0,0,0,0,0
11348,L54903,L,300.5,311.6,1730,37.01263896267656,236,0,0,0,0,0,0
11349,L54018,L,301.1,311.1,1570,55.77385200836512,342,0,0,0,0,0,0
11350,M21028,M,300.7,310.6,1778,34.44814792991384,313,0,0,0,0,0,0
11351,M19662,M,303.5,312.4,1318,72.9646246487412,280,1,0,0,0,0,0
11352,L51685,L,302.4,310.1,1426,58.81029542618648,183,0,0,0,0,0,0
11353,L47264,L,298.9,308.9,1422,63.011715689490025,114,0,0,0,0,0,0
11354,L55978,L,297.3,308.4,1469,53.98472914557171,164,0,0,0,0,0,0
11355,L47875,L,297.6,309.0,1487,65.10680576025779,177,0,0,0,0,0,0
11356,L51146,L,302.3,311.5,1530,50.335953085806594,154,0,0,0,0,0,0
11357,M19960,M,304.2,313.5,1437,49.864476846161324,223,1,0,0,0,0,0
11358,L54903,L,300.5,311.6,1730,37.831610820916275,211,0,0,0,0,0,0
11359,L51290,L,302.0,310.6,1361,61.726668933982694,318,0,0,0,0,0,0
11360,H38064,H,297.4,308.3,1771,34.54065048577239,230,0,0,0,0,0,0
11361,L55212,L,300.8,312.0,1416,59.37800129736852,138,0,0,0,0,0,0
11362,M18087,M,300.5,309.3,1589,46.07893755755059,201,0,0,0,0,0,0
11363,M15717,M,296.1,307.1,1350,65.69403598078591,142,0,0,0,0,0,0
11364,L52483,L,303.9,313.2,1481,63.81868660810293,294,0,0,0,0,0,0
11365,M17762,M,300.6,309.4,1541,45.989711453862895,236,0,0,0,0,0,0
11366,L48117,L,295.6,306.2,1263,84.4464344740664,171,0,0,0,0,0,0
11367,L48587,L,298.9,310.0,1564,42.921612070274435,274,0,0,0,0,0,0
11368,L48731,L,298.4,308.8,1458,50.73129327264195,215,0,0,0,0,0,0
11369,L49714,L,298.9,308.7,1729,37.10700584978185,200,0,0,0,0,0,0
11370,L48050,L,295.8,306.4,1325,71.65961499310384,185,0,0,0,0,0,0
11371,M19171,M,301.5,310.1,1468,56.531055090803285,176,0,0,0,0,0,0
11372,L48731,L,298.4,308.8,1458,45.46508081531074,225,0,0,0,0,0,0
11373,L54471,L,300.2,310.5,1416,60.05735460988843,213,0,0,0,0,0,0
11374,M23951,M,297.2,308.0,1765,41.602127402417366,302,0,0,0,0,0,0
11375,M19477,M,303.1,311.4,1831,32.45050308341237,256,0,0,0,0,0,0
11376,M22660,M,300.1,311.4,1524,58.62200140752887,218,0,0,0,0,0,0
11377,L49636,L,299.1,308.6,1555,49.82024109308726,221,0,0,0,0,0,0
11378,H33908,H,302.6,310.4,1649,36.90361523902145,171,0,0,0,0,0,0
11379,L50064,L,300.6,309.6,1409,56.12243120348967,194,0,0,0,0,0,0
11380,M21594,M,301.6,310.9,1575,59.84520285980496,266,0,0,0,0,0,0
11381,L48480,L,298.7,309.8,1322,89.77231957089415,264,0,0,0,0,0,0
11382,M18151,M,301.2,310.1,1479,56.83514529797781,161,0,0,0,0,0,0
11383,L54583,L,299.8,310.8,1376,68.9907009143435,282,1,0,0,0,0,0
11384,L52368,L,304.0,313.2,1632,41.89623253580856,225,0,0,0,0,0,0
11385,M18476,M,301.8,311.1,1413,51.21485581872891,137,0,0,0,0,0,0
11386,H33166,H,302.3,311.1,1455,54.698137634476936,277,0,0,0,0,0,0
11387,L54018,L,301.1,311.1,1570,58.93642359809518,329,0,0,0,0,0,0
11388,M20326,M,302.9,312.3,1426,62.709066961426664,289,0,0,0,0,0,0
11389,M16276,M,298.7,309.9,2083,23.50353745034724,333,0,0,0,0,0,0
11390,L52144,L,303.9,312.7,1602,45.014964965956175,276,0,0,0,0,0,0
11391,M23255,M,298.5,309.5,1483,52.345225021351894,216,0,0,0,0,0,0
11392,L56910,L,298.8,310.0,1528,49.005180147874064,275,0,0,0,0,0,0
11393,M18087,M,300.5,309.3,1589,50.98127417937077,186,0,0,0,0,0,0
11394,L56180,L,297.0,307.9,1493,59.072837424876596,315,0,0,0,0,0,0
11395,M20543,M,302.2,311.6,1592,48.4361902058574,216,0,0,0,0,0,0
11396,L54583,L,299.8,310.8,1376,63.61217789331033,269,1,0,0,0,0,0
11397,L53272,L,300.9,310.7,1658,35.263521675221156,140,1,0,0,0,0,0
11398,L55800,L,297.6,308.5,1475,56.64815660702511,142,0,0,0,0,0,0
11399,M23117,M,299.0,310.6,1587,49.71504733438195,286,0,0,0,0,0,0
11400,M18524,M,302.3,311.7,1685,38.52351412947969,247,0,0,0,0,0,0
11401,H32168,H,299.6,309.1,1630,41.497184179988466,329,0,0,0,0,0,0
11402,L47357,L,298.2,308.2,1988,26.294256124644615,167,0,0,0,0,0,0
11403,L48520,L,298.6,310.2,1569,49.47474740549497,122,1,0,0,0,0,0
11404,L51066,L,302.4,311.3,1392,67.72972491997156,165,0,0,0,0,0,0
11405,L50821,L,302.3,311.6,1488,56.95655744033211,189,0,0,0,0,0,0
11406,L54064,L,300.8,311.2,1492,49.72113910543485,195,0,0,0,0,0,0
11407,L50999,L,302.2,310.7,1567,47.74364199414437,196,0,0,0,0,0,0
11408,M15924,M,296.8,307.9,1409,62.348776269234506,285,0,0,0,0,0,0
11409,L53912,L,301.7,311.0,1503,55.3725133628389,262,0,0,0,0,0,0
11410,L54693,L,300.4,311.8,2261,18.7555909450458,110,0,0,0,0,0,0
11411,L54159,L,300.9,311.2,1353,76.4764826487358,249,0,0,0,0,0,0
11412,M20960,M,300.8,310.7,1886,30.301160222620442,142,0,0,0,0,0,0
11413,H34963,H,302.3,311.9,1374,60.68941798119921,293,0,0,0,0,0,0
11414,L53313,L,301.1,311.1,1470,56.961724543922244,243,0,0,0,0,0,0
11415,L51759,L,303.0,311.2,1374,61.99927741271467,181,0,0,1,0,0,0
11416,L57149,L,298.4,308.1,1491,68.07997184898944,266,0,0,0,0,0,0
11417,M21483,M,301.7,310.7,1442,56.65856458161711,209,0,0,0,0,0,0
11418,L49978,L,300.3,309.6,1568,50.85085671341053,225,0,0,0,0,0,0
11419,H37729,H,298.7,309.8,1422,48.46832211881683,207,0,0,0,0,0,0
11420,L49254,L,299.5,309.4,1602,38.99138840895313,309,0,0,0,0,0,0
11421,L56838,L,299.0,309.9,1548,43.62510162652514,333,0,0,0,0,0,0
11422,L54349,L,300.3,310.2,1492,65.490939706104,107,0,0,0,0,0,0
11423,M20909,M,300.9,311.0,1567,45.040000024293015,220,1,0,0,0,0,0
11424,M20111,M,303.4,312.9,1307,68.88887865008542,204,0,0,0,0,0,0
11425,L50655,L,301.8,310.7,1644,45.83395392998668,218,0,0,0,0,0,0
11426,M19455,M,303.0,311.2,1460,53.362913992858,207,0,0,0,0,0,0
11427,L51675,L,302.6,310.4,1359,79.29689737035527,183,0,0,1,0,0,0
11428,L49712,L,298.9,308.7,1389,60.206170700760794,172,0,0,0,0,0,0
11429,H30418,H,296.3,307.2,1424,54.82054739923934,316,0,0,0,0,0,0
11430,L52483,L,303.9,313.2,1481,64.41227101175076,320,0,0,0,0,0,0
11431,L51984,L,303.7,312.6,1621,49.725943478484496,331,0,0,0,0,0,0
11432,M18519,M,302.2,311.5,1734,33.33980078037495,260,0,0,0,0,0,0
11433,L53295,L,300.8,310.9,1457,57.0859938947085,199,1,0,0,0,0,0
11434,L49508,L,299.3,308.7,1579,42.100063120453655,319,0,0,0,0,0,0
11435,M20149,M,303.9,313.3,1507,51.36758014703803,300,0,0,0,0,0,0
11436,L51317,L,301.7,310.1,1384,66.3215869796085,172,0,0,0,0,0,0
11437,L50355,L,300.3,309.6,1468,63.60418270808774,306,0,0,0,0,0,0
11438,L57149,L,298.4,308.1,1491,71.31176891464469,274,0,0,0,0,0,0
11439,H33908,H,302.6,310.4,1649,41.417683589397924,205,0,0,0,0,0,0
11440,M20111,M,303.4,312.9,1307,69.63179031022797,163,0,0,0,0,0,0
11441,M24122,M,298.3,309.1,1404,57.29035687148368,134,0,0,0,0,0,0
11442,L53566,L,300.2,309.7,1656,46.272005807575795,253,1,0,0,0,0,0
11443,M24463,M,298.9,310.1,1549,52.50822858994466,154,0,0,0,0,0,0
11444,L52122,L,303.5,312.6,1602,38.90466821053743,228,0,0,0,0,0,0
11445,L51624,L,302.4,310.2,2224,23.151543809588574,264,1,0,0,0,0,0
11446,L54403,L,299.8,309.6,1374,64.4694155903181,267,0,0,0,0,0,0
11447,L53256,L,301.0,310.9,1492,48.7918746490244,348,0,0,0,0,0,0
11448,L51257,L,302.0,310.5,1635,53.614878130468604,214,0,0,0,0,0,0
11449,M21006,M,301.1,311.1,1470,48.25116207971622,264,0,0,0,0,0,0
11450,M21066,M,300.8,310.6,1669,34.07561387275943,194,1,0,0,0,0,0
11451,L48777,L,297.9,308.1,1531,53.93323158482298,107,0,0,0,0,0,0
11452,L51317,L,301.7,310.1,1384,63.18669137473868,193,0,0,0,0,0,0
11453,M17796,M,300.9,309.7,1394,63.35528982517433,308,0,0,0,0,0,0
11454,L51428,L,302.6,311.0,1506,43.40052851028314,219,0,0,0,0,0,0
11455,L56229,L,297.3,308.5,1545,40.97626560178335,194,0,0,0,0,0,0
11456,L52125,L,303.6,312.7,1418,49.84816501622664,229,0,0,0,0,0,0
11457,M17042,M,299.5,309.2,1314,86.83039163000623,169,0,0,0,0,0,0
11458,M24209,M,298.2,308.7,1599,53.28557580828185,161,0,0,0,0,0,0
11459,L54296,L,301.0,310.5,1601,39.7297606298798,198,0,0,0,0,0,0
11460,H35886,H,300.4,309.6,1571,48.55680900695131,210,0,0,0,0,0,0
