UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
10330,L54733,L,300.3,311.3,1505,44.45816545173811,178,0,0,0,0,0,0
10331,M19897,M,304.1,313.2,1586,43.94152438683191,206,0,0,0,0,0,0
10332,M17789,M,300.8,309.7,1482,46.63047029219511,230,0,0,0,0,0,0
10333,L53012,L,301.3,311.2,1675,35.6649616792867,78,0,0,0,0,0,0
10334,L54985,L,299.9,311.4,1706,34.9719768535675,168,0,0,0,0,0,0
10335,L55798,L,297.7,308.7,1829,27.2755815831853,79,1,0,0,0,0,0
10336,L57157,L,298.6,308.3,1422,46.441636995397886,241,0,0,0,0,0,0
10337,M21405,M,301.4,310.8,1738,34.85922268824962,158,0,0,0,0,0,0
10338,H37587,H,299.9,311.4,1497,43.04414934265279,214,0,0,0,0,0,0
10339,M17275,M,299.1,308.5,1587,39.42728993246025,75,0,0,0,0,0,0
10340,H33435,H,302.1,310.9,1452,48.714720017787116,271,0,0,0,0,0,0
10341,M21706,M,301.2,311.5,1498,57.855652956213014,57,1,0,0,0,0,0
10342,L51189,L,302.2,311.2,1630,42.22624682675709,213,0,0,0,0,0,0
10343,L52754,L,302.4,312.0,1305,58.050336197537185,88,0,0,0,0,0,0
10344,L52796,L,303.0,312.3,1480,46.843228959248364,170,0,0,0,0,0,0
10345,L53078,L,301.0,310.7,1300,69.30568047904399,245,0,0,0,0,0,0
10346,L54847,L,300.6,311.7,1528,51.293192012008205,257,0,0,0,0,0,0
10347,L47739,L,297.5,309.4,1503,48.36979290703575,219,0,0,0,0,0,0
10348,H32664,H,301.2,309.8,1709,30.430087954995564,217,0,0,0,0,0,0
10349,L48824,L,298.0,307.8,1622,36.97391724345021,185,0,0,0,0,0,0
10350,L50493,L,301.4,310.4,1737,36.63483764169606,166,0,0,0,0,0,0
10351,M17521,M,299.9,309.4,1509,46.42616190941467,241,0,0,0,0,0,0
10352,L52690,L,302.8,312.1,1418,57.814003296961246,103,0,0,0,0,0,0
10353,L56384,L,297.8,308.8,1621,40.76678018021353,126,0,0,0,0,0,0
10354,L50042,L,300.6,309.5,1867,30.09898721714376,303,0,0,0,0,0,0
10355,H39042,H,299.0,310.0,1569,37.9504893847934,176,0,0,0,0,0,0
10356,L51567,L,302.0,309.8,1532,43.33932247197065,43,0,0,0,0,0,0
10357,M21996,M,300.5,309.9,1343,68.15638171084655,178,0,0,0,0,0,0
10358,M16340,M,298.2,309.3,2056,21.908826138017446,197,0,0,0,0,0,0
10359,L49342,L,299.5,309.1,1336,50.84507031953841,258,0,0,0,0,0,0
10360,H29432,H,298.8,309.2,1306,60.75622164817653,100,0,0,0,0,0,0
10361,L50517,L,301.6,310.8,1564,36.97689722060056,216,0,0,0,0,0,0
10362,L51140,L,302.2,311.4,1390,54.0113373641455,83,0,0,0,0,0,0
10363,H34818,H,302.8,312.5,1422,54.67838812973535,79,0,0,0,0,0,0
10364,L52662,L,302.6,312.1,1782,32.19745486684895,238,0,0,0,0,0,0
10365,L51337,L,302.0,310.5,1263,66.67234633159528,136,1,0,1,0,0,0
10366,M24803,M,298.3,308.0,1766,30.613823973690224,172,0,0,0,0,0,0
10367,M15858,M,296.4,307.2,2071,24.90438961080317,235,0,0,0,0,0,0
10368,L54536,L,299.6,310.2,1333,61.60719777891815,116,0,0,0,0,0,0
10369,L54115,L,300.7,311.2,1878,29.24860573351732,79,0,0,0,0,0,0
10370,M17757,M,300.6,309.5,1530,44.76472557861145,164,0,0,0,0,0,0
10371,M22024,M,300.2,310.1,1474,48.842115471406515,252,0,0,0,0,0,0
10372,L54508,L,300.0,310.5,1517,50.381745348461465,244,0,0,0,0,0,0
10373,L56975,L,298.5,309.3,1623,36.220511218950996,179,0,0,0,0,0,0
10374,L53007,L,301.3,311.1,1624,48.37830707643662,50,0,0,0,0,0,0
10375,L53250,L,300.9,310.9,1615,35.461977092909606,237,0,0,0,0,0,0
10376,L53957,L,301.2,310.7,1951,24.497516237849652,117,1,0,0,0,0,0
10377,H30815,H,298.9,310.2,1532,43.99493648013591,222,0,0,0,0,0,0
10378,L52562,L,302.9,312.4,1698,39.3599166172133,261,0,0,0,0,0,0
10379,M16460,M,297.8,307.8,1543,49.408587450427675,72,0,0,0,0,0,0
10380,L55439,L,299.1,310.5,1471,45.768629964245484,191,0,0,0,0,0,0
10381,M17823,M,300.7,309.6,1439,49.34719873681244,108,0,0,0,0,0,0
10382,L53820,L,301.4,310.4,1334,45.94279565488631,192,0,0,0,0,0,0
10383,L49484,L,299.1,308.5,1455,47.61734377399215,215,0,0,0,0,0,0
10384,L50063,L,300.6,309.5,1437,47.12992554518643,121,0,0,0,0,0,0
10385,M21682,M,300.9,310.6,1709,35.09772629536183,205,0,0,0,0,0,0
10386,L56365,L,297.9,309.1,1442,57.14907660570866,73,0,0,0,0,0,0
10387,M22794,M,300.8,311.9,1621,30.32080250425433,290,0,0,0,0,0,0
10388,L56361,L,297.9,309.1,1521,41.73895223342291,58,0,0,0,0,0,0
10389,M20475,M,303.0,312.2,1257,76.6873864253445,199,1,0,0,1,0,0
10390,L49469,L,299.4,308.7,1504,42.78799678766845,166,0,0,0,0,0,0
10391,H39268,H,298.6,309.4,1362,55.68820512668105,129,0,0,0,0,0,0
10392,L54199,L,300.8,310.8,1741,29.21713092449694,106,0,0,0,0,0,0
10393,L53601,L,300.3,309.9,1527,48.20312848069946,75,0,0,0,0,0,0
10394,M22467,M,300.5,311.3,1468,48.35503368214971,92,0,0,0,0,0,0
10395,M17179,M,299.2,308.8,1700,39.889785814574175,261,0,0,0,0,0,0
10396,M23029,M,299.8,311.2,1745,29.6557542301052,205,0,0,0,0,0,0
10397,L53855,L,301.5,310.6,1579,30.515314535287338,299,0,0,0,0,0,0
10398,M21594,M,301.6,310.9,1575,47.009288979192725,203,0,0,0,0,0,0
10399,H39410,H,298.9,308.4,1632,36.856236534272576,60,0,0,0,0,0,0
10400,H36266,H,301.0,311.2,1602,38.280799942729224,85,0,0,0,0,0,0
10401,L49013,L,297.8,307.3,1327,68.76677186489243,233,1,0,0,0,1,0
10402,M18285,M,301.5,310.5,1623,38.83892392128498,227,0,0,0,0,0,0
10403,M18811,M,302.3,311.4,1571,37.65630022332825,84,0,0,0,0,0,0
10404,M19309,M,302.4,310.3,1378,64.11694799847788,230,1,0,1,0,0,0
10405,L54369,L,300.4,310.4,1486,51.19581945172677,119,0,0,0,0,0,0
10406,L53891,L,301.5,310.7,1426,55.76189496656272,157,0,0,0,0,0,0
10407,L52884,L,302.5,311.8,1335,60.804176151612324,197,0,0,0,0,0,0
10408,L52413,L,303.6,312.9,1450,51.0929116173795,82,0,0,0,0,0,0
10409,M23166,M,298.7,310.1,1549,53.068279036337984,108,0,0,0,0,0,0
10410,L47562,L,297.5,308.5,1335,49.65724067791814,190,0,0,0,0,0,0
10411,L52880,L,302.5,311.9,1497,45.83848512281596,195,0,0,0,0,0,0
10412,H32755,H,301.4,310.7,1329,59.84896017828948,217,0,0,0,0,0,0
10413,H34786,H,302.9,312.3,1509,53.35705103010399,223,0,0,0,0,0,0
10414,L57128,L,298.2,307.8,1804,28.045243417016447,186,0,0,0,0,0,0
10415,L55346,L,299.7,311.1,1603,33.48145723324894,203,0,0,0,0,0,0
10416,M21077,M,301.0,310.7,1455,56.11845139705953,167,0,0,0,0,0,0
10417,L56276,L,297.2,308.1,1712,36.99799947960263,274,0,0,0,0,0,0
10418,M19941,M,304.1,313.3,1494,43.03788710825591,103,0,0,0,0,0,0
10419,H32055,H,299.8,309.5,1420,53.8866012783893,193,1,0,0,0,0,0
10420,L49476,L,299.4,308.7,1553,49.773187900995424,200,0,0,0,0,0,0
10421,L54514,L,299.8,310.4,1694,33.437433794174126,283,0,0,0,0,0,0
10422,L56691,L,299.1,310.3,1449,50.05231161227385,80,0,0,0,0,0,0
10423,L55073,L,300.9,312.7,1416,48.50892834727174,155,0,0,0,0,0,0
10424,L52578,L,302.9,312.4,1923,26.69427846627429,308,0,0,0,0,0,0
10425,L52604,L,302.6,312.2,1377,53.55319814016874,131,0,0,0,0,0,0
10426,M21927,M,300.8,310.7,1386,45.353049484923034,246,0,0,0,0,0,0
10427,H36468,H,300.7,310.5,1476,53.71880956084655,204,0,0,0,0,0,0
10428,L49045,L,297.9,307.7,1567,42.98585429773231,115,0,0,0,0,0,0
10429,L47220,L,298.8,309.1,1362,55.21046387314105,192,0,0,0,0,0,0
10430,L53239,L,300.9,311.0,2235,18.545114095838777,198,0,0,0,0,0,0
10431,M22167,M,300.0,310.4,1385,60.3235206026337,191,0,0,0,0,0,0
10432,L55785,L,297.5,308.4,1633,37.1848858056959,276,1,0,0,0,0,0
10433,L57132,L,298.2,307.8,1429,50.616866860023116,180,0,0,0,0,0,0
10434,L52391,L,303.7,312.5,1433,58.41758698914308,246,0,0,0,0,0,0
10435,L50085,L,300.6,309.4,1552,42.66651760288416,157,0,0,0,0,0,0
10436,L54296,L,301.0,310.5,1601,38.48146962909897,147,0,0,0,0,0,0
10437,L56276,L,297.2,308.1,1712,37.91529679053688,273,0,0,0,0,0,0
10438,L57047,L,299.0,309.9,1411,50.88522328099187,154,0,0,0,0,0,0
10439,L48560,L,298.7,310.1,1786,30.291961664835753,183,0,0,0,0,0,0
10440,M15349,M,297.5,309.2,1347,65.70606758360508,263,0,0,0,0,0,0
10441,M15965,M,296.6,307.5,1734,30.02588809589469,110,0,0,0,0,0,0
10442,M19859,M,303.7,312.9,1532,46.529577055606,76,0,0,0,0,0,0
10443,L56309,L,297.6,308.6,1664,34.53643481322483,131,0,0,0,0,0,0
10444,L51476,L,301.8,310.2,2825,6.155445512010617,283,1,0,0,1,0,0
10445,L50411,L,300.7,309.3,1425,49.57598419700606,145,0,0,0,0,0,0
10446,L52879,L,302.4,311.9,1867,29.704450774813903,188,0,0,0,0,0,0
10447,H32771,H,301.6,310.7,1414,50.60279301480707,268,0,0,0,0,0,0
10448,M22584,M,300.5,311.6,1454,44.82940463367166,161,0,0,0,0,0,0
10449,L52845,L,302.3,311.4,1845,25.222633531513516,77,1,0,0,0,0,0
10450,M23720,M,297.9,309.1,1488,45.3420503586231,83,0,0,0,0,0,0
10451,M18098,M,300.9,309.4,1724,29.82729500564315,191,0,0,0,0,0,0
10452,L55373,L,299.5,310.8,1873,25.97969437495865,263,0,0,0,0,0,0
10453,M23672,M,297.2,308.4,1378,49.06809815859663,168,0,0,0,0,0,0
10454,L48323,L,297.0,307.9,1479,42.37602144653057,221,0,0,0,0,0,0
10455,L53957,L,301.2,310.7,1951,23.721310304660125,86,1,0,0,0,0,0
10456,L48395,L,296.8,307.9,1709,31.55055087617732,184,0,0,0,0,0,0
10457,L54391,L,299.8,309.7,1431,48.15282668911958,142,0,0,0,0,0,0
10458,L48449,L,298.1,309.5,1467,49.94527586388021,92,0,0,0,0,0,0
10459,L49770,L,299.0,308.7,1396,55.39495904576931,67,0,0,0,0,0,0
10460,L54455,L,300.2,310.3,1514,44.61733254254412,115,0,0,0,0,0,0
10461,L47726,L,297.5,309.4,1809,28.95433849135267,162,0,0,0,0,0,0
10462,L55735,L,298.2,309.0,1596,46.13458228429348,136,1,0,0,0,0,0
10463,H33722,H,301.4,309.9,1460,51.06045470420113,72,0,0,0,0,0,0
10464,H35597,H,301.0,310.9,1495,42.46975325211268,78,0,0,0,0,0,0
10465,L53047,L,301.5,311.0,1494,52.8925439757825,174,0,0,0,0,0,0
10466,L51397,L,301.9,310.6,1462,41.36531027293176,68,0,0,0,0,0,0
10467,L48850,L,298.2,307.8,1528,36.134376882379584,238,0,0,0,0,0,0
10468,L51859,L,303.6,311.8,1695,34.591043857666406,138,0,0,0,0,0,0
10469,L53094,L,300.7,310.3,1592,42.226729765554694,74,0,0,0,0,0,0
10470,L55419,L,299.0,310.4,1339,60.70869699361155,159,0,0,0,0,0,0
10471,L51588,L,302.4,310.1,2009,22.645283795503637,121,0,0,0,0,0,0
10472,L56890,L,299.1,310.1,1336,74.00597141252935,137,1,0,0,0,0,0
10473,L52819,L,302.6,312.1,1668,32.95390542082117,242,1,0,0,0,0,1
10474,M20650,M,301.7,311.2,1563,38.218695859943544,189,0,0,0,0,0,0
10475,H38427,H,297.2,308.0,1435,51.60958248080307,251,0,0,0,0,0,0
10476,H35758,H,300.2,309.8,1374,54.22395269264479,68,0,0,0,0,0,0
10477,M16344,M,298.0,309.0,1562,45.70250244633603,229,0,0,0,0,0,0
10478,L53713,L,301.3,310.7,1504,55.98430611497465,144,0,0,0,0,0,0
10479,L50721,L,301.8,310.8,1546,49.23954748153469,73,0,0,0,0,0,0
10480,L51612,L,302.4,310.2,1445,51.604612706682936,179,0,0,0,0,0,0
10481,L54961,L,300.4,311.7,1513,46.905510364795106,124,0,0,0,0,0,0
10482,L47306,L,299.0,308.6,1329,67.33791269002987,166,1,0,0,0,0,0
10483,L52811,L,302.8,312.2,1515,43.709911935100585,219,0,0,0,0,0,0
10484,H34028,H,303.0,311.2,1503,42.53676731927496,228,0,0,0,0,0,0
10485,L53218,L,300.7,311.0,1496,41.85432425458219,169,0,0,0,0,0,0
10486,M20193,M,303.5,312.6,1405,62.57160426463216,136,0,0,0,0,0,0
10487,M17788,M,300.8,309.7,1258,60.43504555167794,215,0,0,0,0,0,0
10488,H37674,H,299.1,310.6,1332,56.851949355783574,203,0,0,0,0,0,0
10489,L54818,L,300.5,311.5,1661,40.250086039816225,185,0,0,0,0,0,0
10490,M21431,M,301.3,310.6,1378,59.10404291594602,237,0,0,0,0,0,0
10491,H30263,H,296.4,307.4,1586,42.93363548893017,63,0,0,0,0,0,0
10492,M21678,M,301.0,310.7,1657,35.57939361210414,210,1,0,0,0,0,0
10493,L47679,L,297.5,309.1,1515,39.24694166456026,285,0,0,0,0,0,0
10494,H31210,H,298.1,307.6,1542,43.09131474393272,158,0,0,0,0,0,0
10495,L50204,L,300.5,309.6,1465,47.96756132298112,296,0,0,0,0,0,0
10496,H36632,H,299.9,309.8,1400,58.47397751655334,170,0,0,0,0,0,0
10497,L54579,L,299.6,310.6,1642,39.877460636108864,207,0,0,0,0,0,0
10498,M23208,M,298.7,309.6,1452,51.55990998050763,226,0,0,0,0,0,0
10499,L51034,L,302.4,311.0,1338,74.85358262347847,253,1,0,0,1,1,0
10500,L50644,L,301.7,310.6,1303,72.4891397918573,111,0,0,0,0,0,0
10501,L56244,L,297.2,308.4,1833,30.52412455060898,179,0,0,0,0,0,0
10502,L53256,L,301.0,310.9,1492,41.172505383835066,245,0,0,0,0,0,0
10503,H30625,H,296.9,308.0,1416,51.216058008259,161,1,0,0,0,0,0
10504,L55538,L,298.7,309.7,1547,41.24519511983459,57,1,0,0,0,0,0
10505,L55601,L,298.9,310.3,1496,46.45015535894415,210,0,0,0,0,0,0
10506,M20069,M,303.8,312.7,1507,44.98268553063489,243,0,0,0,0,0,0
10507,L48714,L,298.0,308.8,1757,31.54498127280724,128,0,0,0,0,0,0
10508,L51462,L,301.9,309.9,1374,53.703499653033255,246,1,0,1,0,0,0
10509,L49438,L,299.1,308.2,1319,68.41331960370918,113,0,0,0,0,0,0
10510,L55986,L,297.4,308.5,1692,40.44940497034062,139,1,0,0,0,0,0
10511,L51320,L,301.7,310.2,1331,65.87194851639613,105,1,0,1,0,0,0
10512,L48202,L,296.2,307.2,1515,44.405727707516064,83,1,0,0,0,0,0
10513,L50432,L,301.1,309.7,1668,36.07052910847099,236,0,0,0,0,0,0
10514,L53973,L,301.3,310.7,1608,35.793742871334544,137,0,0,0,0,0,0
10515,H34220,H,303.6,312.5,1375,55.19497548034141,260,0,0,0,0,0,0
10516,L49671,L,299.1,308.9,1445,48.66933575745131,273,0,0,0,0,0,0
10517,L55665,L,298.4,309.5,1450,55.71839433745433,167,1,0,0,0,0,0
10518,L52202,L,304.0,313.1,1404,51.41242931013932,160,1,0,0,0,0,0
10519,L48730,L,298.4,308.9,1638,35.754684582022946,157,0,0,0,0,0,0
10520,L49328,L,299.4,308.9,1583,39.03887386212795,227,0,0,0,0,0,0
10521,L49922,L,299.6,309.1,1369,59.09669488355399,208,0,0,0,0,0,0
10522,L56480,L,298.1,308.9,1367,46.20913434011559,160,0,0,0,0,0,0
10523,L52006,L,303.4,311.8,2268,16.553913437142114,97,0,0,0,0,0,0
10524,L55760,L,297.5,308.1,1631,35.90760906993154,208,0,0,0,0,0,0
10525,H38582,H,297.6,308.8,1385,51.953736763772696,223,0,0,0,0,0,0
10526,H38448,H,297.4,308.2,1585,56.00483610951125,85,0,0,0,0,0,0
10527,L49201,L,298.7,308.5,1480,49.49285527319973,137,0,0,0,0,0,0
10528,L54895,L,300.5,311.5,1302,52.730787704451274,133,0,0,0,0,0,0
10529,M24234,M,297.8,308.5,1466,52.90711972660332,160,0,0,0,0,0,0
10530,H35061,H,302.5,311.8,2370,16.134440340883376,256,0,0,0,0,0,0
10531,H35963,H,301.3,310.6,1527,50.35938858978888,181,0,0,0,0,0,0
10532,L51508,L,301.6,310.1,1326,62.70319388498883,130,1,0,1,0,0,0
10533,L48530,L,298.7,310.2,1436,56.34400404552942,90,0,0,0,0,0,0
10534,M16582,M,298.2,307.7,1952,25.754385325911823,134,0,0,0,0,0,0
10535,L50170,L,300.6,309.8,1688,33.478263882101054,212,0,0,0,0,0,0
10536,L56282,L,297.3,308.3,1494,40.609407176990416,62,0,0,0,0,0,0
10537,L49605,L,298.8,308.1,1472,65.82811938714896,86,0,0,0,0,0,0
10538,L47825,L,297.7,309.4,1392,48.661555199134725,218,0,0,0,0,0,0
10539,M19753,M,303.8,312.5,1448,53.33373812354523,261,0,0,0,0,0,0
10540,M24481,M,299.0,310.0,2049,21.197382855730666,180,0,0,0,0,0,0
10541,L50389,L,300.3,309.2,1587,40.76095516407363,95,0,0,0,0,0,0
10542,L52156,L,303.7,312.7,1359,67.98579845016641,254,1,0,0,0,1,0
10543,M18029,M,300.4,309.6,1675,41.54172417469378,205,1,0,0,0,0,0
10544,M19436,M,302.9,311.1,1926,25.038050744408505,133,0,0,0,0,0,0
10545,L54791,L,300.5,311.4,1611,35.82518827527128,112,0,0,0,0,0,0
10546,L54388,L,299.8,309.7,1707,32.16449357761151,166,0,0,0,0,0,0
10547,L51452,L,302.5,310.8,1577,43.7451734159765,207,0,0,0,0,0,0
10548,L49082,L,298.0,307.6,1694,33.82065919175278,248,0,0,0,0,0,0
10549,H29909,H,297.5,309.3,1459,57.05154179047899,269,0,0,0,0,0,0
10550,M15184,M,297.8,308.5,1488,44.923707356173914,270,0,0,0,0,0,0
10551,L55763,L,297.4,308.0,1423,43.10358041123531,215,0,0,0,0,0,0
10552,M21142,M,301.3,310.8,1418,52.68198240954276,109,0,0,0,0,0,0
10553,M24350,M,299.0,309.7,1418,49.63603062666386,275,0,0,0,0,0,0
10554,L49228,L,299.3,309.2,1465,44.75695104282637,188,0,0,0,0,0,0
10555,M21997,M,300.6,310.0,1486,48.14679246799805,186,0,0,0,0,0,0
10556,H30650,H,297.1,308.4,1359,52.45676366164664,253,0,0,0,0,0,0
10557,L53440,L,301.1,310.7,1436,55.91186559603819,67,0,0,0,0,0,0
10558,L56033,L,297.7,308.9,1458,42.33671838156535,64,0,0,0,0,0,0
10559,L50369,L,300.1,309.1,1551,38.678074773508634,260,0,0,0,0,0,0
10560,L52120,L,303.6,312.6,1502,47.30883492439465,153,0,0,0,0,0,0
10561,L47837,L,297.7,309.2,1365,65.52611384685194,219,0,0,0,0,0,0
10562,M21701,M,301.1,311.2,1591,41.15417899263945,272,0,0,0,0,0,0
10563,H38754,H,298.4,308.9,1577,46.453679779584775,74,0,0,0,0,0,0
10564,L51696,L,302.5,310.3,1539,44.214001433296175,176,0,0,0,0,0,0
10565,M18668,M,302.3,310.9,1762,28.375344768619165,130,0,0,0,0,0,0
10566,L52347,L,304.2,313.4,1639,40.34152237301702,133,0,0,0,0,0,0
10567,L51405,L,302.1,310.7,1359,54.194456448067314,89,1,0,1,0,0,0
10568,L54045,L,301.1,311.4,1531,44.93310375582594,121,0,0,0,0,0,0
10569,L55476,L,298.9,310.3,1436,47.78353662001388,72,0,0,0,0,0,0
10570,L49831,L,299.9,309.5,2008,24.77055929217895,216,0,0,0,0,0,0
10571,L47916,L,296.9,308.3,1555,46.627972965646954,232,0,0,0,0,0,0
10572,L48890,L,298.2,307.8,1530,39.76064596204483,113,0,0,0,0,0,0
10573,L47412,L,298.2,308.4,1424,54.7884924746236,244,0,0,0,0,0,0
10574,L47520,L,297.4,308.1,1474,45.002989638873814,73,0,0,0,0,0,0
10575,L55153,L,301.1,312.3,1682,36.68701065106487,157,0,0,0,0,0,0
10576,M18265,M,301.3,310.4,1635,35.81443655525223,176,0,0,0,0,0,0
10577,H33239,H,302.2,310.7,1413,55.830618322453354,159,0,0,0,0,0,0
10578,L54920,L,300.5,312.0,1453,51.414343717040836,220,0,0,0,0,0,0
10579,L51988,L,303.5,312.3,1404,58.36490800283448,272,0,0,0,0,0,0
10580,M23807,M,297.3,308.2,1452,40.58288995007362,110,0,0,0,0,0,0
10581,L51060,L,302.5,311.6,1595,33.44737139401166,77,0,0,0,0,0,0
10582,L51658,L,302.5,310.2,1477,51.233624593331385,79,0,0,0,0,0,0
10583,L55991,L,297.2,308.5,1574,42.558558263397856,138,0,0,0,0,0,0
10584,L53819,L,301.4,310.5,1380,52.947861398647746,179,0,0,0,0,0,0
10585,M18390,M,301.9,310.9,1441,50.212046127166545,63,0,0,0,0,0,0
10586,L55812,L,297.3,308.3,1590,39.96851171952728,136,0,0,0,0,0,0
10587,L53673,L,300.7,309.8,1363,61.8340361690717,231,0,0,0,0,0,0
10588,L47209,L,299.0,309.4,1693,34.72736698781064,145,0,0,0,0,0,0
10589,H33834,H,302.6,310.2,1873,25.200941546840482,135,0,0,0,0,0,0
10590,L55634,L,298.6,310.0,1522,43.83506643278905,87,0,0,0,0,0,0
10591,L50738,L,301.7,310.6,1743,29.808516538154635,129,0,0,0,0,0,0
10592,M19264,M,302.4,310.2,1485,55.07299050196895,121,0,0,0,0,0,0
10593,L50160,L,300.4,309.5,1447,46.85172573813093,189,0,0,0,0,0,0
10594,L47209,L,299.0,309.4,1693,31.656379346319838,144,0,0,0,0,0,0
10595,L48334,L,296.9,307.9,1626,35.98057512780193,222,0,0,0,0,0,0
10596,L54410,L,299.8,309.8,1542,48.24506281991122,231,0,0,0,0,0,0
10597,L53015,L,301.3,311.2,1668,34.67415183239591,89,0,0,0,0,0,0
10598,L56759,L,299.5,310.7,1589,38.24540779787249,82,0,0,0,0,0,0
10599,L55403,L,299.1,310.5,1329,62.968381938431776,122,0,0,0,0,0,0
10600,M19812,M,303.8,312.7,1374,59.066047804133156,184,0,0,0,0,0,0
10601,H32906,H,301.9,311.0,1336,70.0453427077474,164,0,0,0,0,0,0
10602,L49469,L,299.4,308.7,1504,43.645644680935895,175,0,0,0,0,0,0
10603,L53987,L,301.0,310.8,1549,46.11384580411382,173,0,0,0,0,0,0
10604,H30496,H,297.1,307.9,1420,43.2129647104014,253,0,0,0,0,0,0
10605,L50131,L,300.7,309.5,1685,37.17083575365121,88,0,0,0,0,0,0
10606,M24185,M,298.6,309.3,1510,44.81207941008901,241,0,0,0,0,0,0
10607,H37078,H,300.5,311.7,1454,57.43624160686914,231,0,0,0,0,0,0
10608,L49809,L,300.0,309.7,1586,40.82847614868238,147,0,0,0,0,0,0
10609,M23146,M,298.8,310.5,1678,35.716773362559316,53,0,0,0,0,0,0
10610,L51984,L,303.7,312.6,1621,46.51352793126465,224,0,0,0,0,0,0
10611,L57128,L,298.2,307.8,1804,27.684509894010134,167,0,0,0,0,0,0
10612,L54998,L,299.8,311.2,2142,19.36892691585567,191,0,0,0,0,0,0
10613,L48588,L,298.9,310.0,1452,56.763270215402876,229,0,0,0,0,0,0
10614,L51462,L,301.9,309.9,1374,55.72343478060855,237,1,0,1,0,0,0
10615,H37740,H,298.6,309.5,1523,40.41364408952166,191,0,0,0,0,0,0
10616,L55701,L,298.4,309.5,1376,59.65427069695259,268,0,0,0,0,0,0
10617,L47270,L,298.9,308.9,1753,28.68883757768508,102,0,0,0,0,0,0
10618,M20475,M,303.0,312.2,1257,77.97784002697041,184,1,0,0,1,0,0
10619,H32468,H,300.2,309.3,1342,54.59442402599502,108,0,0,0,0,0,0
10620,L53754,L,301.4,310.6,1578,37.637366057241955,233,0,0,0,0,0,0
10621,L47975,L,296.9,307.8,1605,41.94946288127524,151,0,0,0,0,0,0
10622,M17105,M,299.3,308.4,1438,49.3147937656611,51,0,0,0,0,0,0
10623,L54671,L,300.4,311.8,1320,61.38703393700147,215,0,0,0,0,0,0
10624,L54181,L,300.5,310.5,1564,43.27104560176503,271,0,0,0,0,0,0
10625,L48800,L,297.9,307.7,1492,52.41754930997763,116,0,0,0,0,0,0
10626,H30743,H,298.8,310.2,1663,36.47994578107978,256,0,0,0,0,0,0
10627,L52284,L,304.1,313.5,1469,49.39936919529853,172,0,0,0,0,0,0
10628,L47679,L,297.5,309.1,1515,39.36288628608944,286,0,0,0,0,0,0
10629,L53266,L,300.9,310.8,1482,43.029384110731705,69,0,0,0,0,0,0
10630,L49106,L,298.0,307.7,1606,35.252734703560634,87,0,0,0,0,0,0
10631,L49544,L,299.2,308.5,1366,54.264022145104505,131,0,0,0,0,0,0
10632,L49772,L,298.9,308.6,1539,54.80222300666357,65,0,0,0,0,0,0
10633,L53812,L,301.4,310.4,1301,56.064983614988186,174,0,0,0,0,0,0
10634,L57006,L,298.4,309.2,1345,61.270274522100294,260,0,0,0,0,0,0
10635,M17753,M,300.7,309.6,1568,39.815050026220604,147,0,0,0,0,0,0
10636,M17890,M,300.4,309.6,1563,39.555029070042025,72,0,0,0,0,0,0
10637,M18506,M,302.2,311.5,1863,28.794866840400942,146,0,0,0,0,0,0
10638,L56134,L,297.3,308.0,1447,52.278505283725494,116,0,0,0,0,0,0
10639,L52856,L,302.3,311.8,1565,37.93959110049014,115,0,0,0,0,0,0
10640,H32844,H,301.6,310.6,1821,28.883071295931714,215,0,0,0,0,0,0
10641,M23020,M,299.7,311.1,1618,34.040969940775284,200,1,0,0,0,0,0
10642,M16379,M,298.2,308.9,1512,46.29778661484617,84,1,0,0,0,0,0
10643,L52572,L,302.8,312.2,1481,45.07331366230245,307,0,0,0,0,0,0
10644,L56473,L,298.3,309.1,1437,39.83944317239977,135,0,0,0,0,0,0
10645,L55138,L,301.0,312.1,1377,56.26842619033375,116,0,0,0,0,0,0
10646,L55331,L,299.5,310.7,1472,48.12737517080926,153,0,0,0,0,0,0
10647,M24800,M,298.3,308.1,1722,34.79605616070186,138,0,0,0,0,0,0
10648,L56838,L,299.0,309.9,1548,38.185121656549114,261,0,0,0,0,0,0
10649,L54894,L,300.5,311.5,1487,49.66354236989899,121,0,0,0,0,0,0
10650,L48206,L,296.4,307.4,1512,43.08965412070222,96,0,0,0,0,0,0
10651,M18082,M,300.7,309.7,1435,50.414168315260035,137,0,0,0,0,0,0
10652,M16552,M,298.1,307.6,1764,32.895703359070836,97,0,0,0,0,0,0
10653,M21184,M,300.7,310.1,1367,57.68770434366016,208,0,0,0,0,0,0
10654,M19264,M,302.4,310.2,1485,51.86316304411944,127,0,0,0,0,0,0
10655,L50723,L,301.8,310.9,1449,41.4472178826281,97,0,0,0,0,0,0
10656,M24855,M,298.8,308.4,1604,31.36019200759464,68,1,0,0,0,0,0
10657,M19879,M,304.0,313.1,1466,41.71133417111275,161,0,0,0,0,0,0
10658,H30567,H,297.0,307.9,1448,51.49251194976196,246,0,0,0,0,0,0
10659,H32804,H,301.5,310.7,1599,42.25733150848225,138,0,0,0,0,0,0
10660,L55664,L,298.4,309.5,1397,58.15673656902491,174,0,0,0,0,0,0
