UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
10330,L47273,L,299.1,309.0,1450,49.69501887679798,81,0,0,0,0,0,0
10331,L53915,L,301.6,311.0,1485,49.541698787647185,206,0,0,0,0,0,0
10332,L48916,L,298.4,307.9,1544,39.905597369260995,211,0,0,0,0,0,0
10333,M15299,M,297.4,308.3,1535,38.42661020513592,92,0,0,0,0,0,0
10334,H37891,H,298.5,309.6,1579,37.637950782088346,158,0,0,0,0,0,0
10335,M17522,M,299.9,309.4,1483,44.71942252981888,248,0,0,0,0,0,0
10336,L50721,L,301.8,310.8,1546,49.35798539766845,85,0,0,0,0,0,0
10337,L57145,L,298.3,307.9,1703,32.773854077626694,187,0,0,0,0,0,0
10338,L56216,L,297.3,308.3,1519,41.18208440818689,124,0,0,0,0,0,0
10339,L52582,L,302.7,312.3,1421,53.96941992327173,68,0,0,0,0,0,0
10340,L47366,L,298.1,308.3,1301,58.41794117282603,114,0,0,0,0,0,0
10341,L55006,L,299.8,311.1,1300,76.70364418519351,224,0,0,0,0,0,0
10342,L52902,L,302.2,311.7,1488,52.75091671424778,225,0,0,0,0,0,0
10343,M22004,M,300.4,309.8,1517,48.57940459700287,192,0,0,0,0,0,0
10344,L54033,L,300.9,311.1,1417,50.531910670666264,78,0,0,0,0,0,0
10345,L47795,L,298.1,309.9,1642,36.722159044101026,105,0,0,0,0,0,0
10346,M18373,M,301.9,311.1,1417,56.66755428438111,225,0,0,0,0,0,0
10347,L54919,L,300.5,311.9,1576,36.80182519374613,196,0,0,0,0,0,0
10348,M15805,M,295.7,306.3,1347,57.50972333525618,119,1,0,0,0,0,0
10349,H38710,H,298.2,309.0,1524,44.44463662497584,165,0,0,0,0,0,0
10350,M24079,M,297.7,308.8,1350,65.18528417206946,159,0,0,0,0,0,0
10351,L56547,L,297.9,308.5,1472,54.42147075979175,137,0,0,0,0,0,0
10352,M23737,M,298.1,309.2,1460,53.165984543160626,126,0,0,0,0,0,0
10353,L50936,L,302.3,311.1,1546,37.51977206079859,209,0,0,0,0,0,0
10354,M15199,M,297.5,308.2,1713,37.90318977170319,62,0,0,0,0,0,0
10355,M15067,M,298.4,308.7,1421,69.85175052067424,176,1,0,0,1,0,0
10356,M20971,M,300.7,310.8,1486,49.610724751541404,130,0,0,0,0,0,0
10357,L50873,L,302.1,311.3,1521,36.9728407547435,268,0,0,0,0,0,0
10358,M19428,M,302.7,310.8,1555,39.2036224835098,104,0,0,0,0,0,0
10359,L56687,L,299.3,310.5,1505,42.13103602618637,90,0,0,0,0,0,0
10360,L47782,L,297.9,309.8,2000,24.986954397351525,104,0,0,0,0,0,0
10361,M23233,M,298.7,309.7,1362,56.88882019694532,93,0,0,0,0,0,0
10362,M15413,M,297.4,309.3,1564,40.85310261608476,182,0,0,0,0,0,0
10363,L50254,L,300.1,309.2,1783,32.139443377002735,190,0,0,0,0,0,0
10364,M17684,M,300.3,309.5,1448,46.827273488080756,192,0,0,0,0,0,0
10365,L53597,L,300.3,309.9,1540,48.90954380560124,280,0,0,0,0,0,0
10366,L53806,L,301.6,310.6,1613,46.10680458450868,146,0,0,0,0,0,0
10367,L47535,L,297.6,308.3,1623,39.28872591497719,104,0,0,0,0,0,0
10368,M23338,M,298.5,309.7,1354,74.86682104402576,151,0,0,0,0,0,0
10369,L50754,L,301.7,310.6,1406,52.42399383998029,183,0,0,0,0,0,0
10370,H30013,H,297.7,309.7,1616,35.04437922814416,78,0,0,0,0,0,0
10371,M23254,M,298.6,309.5,1566,44.28579997536397,164,0,0,0,0,0,0
10372,M22291,M,300.0,311.4,1352,71.25042019041494,67,0,0,0,0,0,0
10373,L49586,L,299.1,308.6,1437,46.98946163723973,240,0,0,0,0,0,0
10374,M23951,M,297.2,308.0,1765,36.26690722571393,265,0,0,0,0,0,0
10375,L56924,L,298.8,310.1,1574,37.89449742623088,223,0,0,0,0,0,0
10376,H32164,H,299.7,309.2,1456,46.025413831328834,260,0,0,0,0,0,0
10377,L55808,L,297.5,308.4,1747,34.355026201972876,99,0,0,0,0,0,0
10378,H31528,H,299.4,309.1,1373,49.01203556700221,128,0,0,0,0,0,0
10379,L51231,L,301.8,310.8,1383,53.22508980452327,113,0,0,0,0,0,0
10380,M23009,M,299.6,310.8,1427,61.3782041560335,170,0,0,0,0,0,0
10381,H37294,H,300.7,312.4,1457,53.04331562754465,128,0,0,0,0,0,0
10382,M16851,M,298.2,307.8,1583,42.31593071353273,240,0,0,0,0,0,0
10383,M17973,M,299.9,309.1,1345,63.345924040371074,55,0,0,0,0,0,0
10384,L53427,L,300.8,310.2,1492,55.564942944932426,263,0,0,0,0,0,0
10385,M15675,M,296.8,307.5,1516,37.96639543390717,176,0,0,0,0,0,0
10386,L56180,L,297.0,307.9,1493,52.514422742955546,232,0,0,0,0,0,0
10387,H36736,H,299.8,310.2,1573,39.61563583682265,212,0,0,0,0,0,0
10388,L48046,L,295.9,306.6,1678,28.303624564942535,114,0,0,0,0,0,0
10389,M17086,M,299.6,308.9,1685,31.306261826242423,218,0,0,0,0,0,0
10390,L53319,L,300.8,310.7,1586,39.59696412046099,220,0,0,0,0,0,0
10391,L48199,L,296.3,307.3,1398,55.72729517434289,105,0,0,0,0,0,0
10392,M15958,M,296.9,307.4,1521,42.155418272241135,84,0,0,0,0,0,0
10393,L50382,L,300.2,309.2,1430,45.849506086636445,98,0,0,0,0,0,0
10394,M17564,M,299.7,309.2,1608,37.84887508488112,139,0,0,0,0,0,0
10395,H31173,H,298.0,307.4,1606,41.51619796107691,260,1,0,0,0,0,0
10396,L50809,L,302.1,311.3,1415,53.046663792894726,96,0,0,0,0,0,0
10397,L51279,L,302.0,310.4,1464,57.47470387115163,208,0,0,0,0,0,0
10398,L52041,L,303.5,312.3,1946,24.770425277020262,186,0,0,0,0,0,0
10399,L54714,L,300.0,311.2,1418,53.644043591886316,125,0,0,0,0,0,0
10400,H36351,H,300.6,311.1,1452,44.09870867480192,82,0,0,0,0,0,0
10401,L54923,L,300.5,311.9,1710,31.889171332394987,198,0,0,0,0,0,0
10402,L51963,L,303.7,312.5,1641,39.02590414924997,166,0,0,0,0,0,0
10403,L50524,L,301.4,310.7,1706,32.57933177964822,234,0,0,0,0,0,0
10404,L54928,L,300.4,311.7,1515,58.79211286928475,224,0,0,0,0,0,0
10405,L51320,L,301.7,310.2,1331,76.67208004342196,102,1,0,1,0,0,0
10406,L54480,L,300.2,310.6,1431,50.677849411974805,163,0,0,0,0,0,0
10407,L56133,L,297.3,308.0,1518,42.40432162849311,120,0,0,0,0,0,0
10408,L50956,L,302.5,311.1,1538,40.81542969970297,269,0,0,0,0,0,0
10409,L53059,L,301.4,311.0,1701,28.921090938886714,206,0,0,0,0,0,0
10410,M17771,M,300.7,309.5,1352,52.37035615466112,171,0,0,0,0,0,0
10411,L55757,L,297.6,308.3,1502,48.8282748626789,216,0,0,0,0,0,0
10412,L56753,L,299.7,310.9,1491,46.293966209388245,249,0,0,0,0,0,0
10413,M14877,M,298.7,309.2,1410,52.91902733047512,122,0,0,0,0,0,0
10414,M19307,M,302.5,310.3,1488,46.970789799563065,211,0,0,0,0,0,0
10415,M18410,M,301.9,311.0,1432,46.34868267028204,124,0,0,0,0,0,0
10416,L55680,L,298.3,309.5,1711,34.567380639661764,193,0,0,0,0,0,0
10417,L49273,L,299.4,309.2,1564,43.5878845563378,80,0,0,0,0,0,0
10418,M16510,M,298.0,307.9,1417,59.85429011423053,212,0,0,0,0,0,0
10419,L47585,L,297.3,308.5,1350,64.54209093838867,239,0,0,0,0,0,0
10420,H38988,H,299.7,310.8,1418,52.62455443811091,255,0,0,0,0,0,0
10421,M15588,M,297.4,308.7,1425,58.482785165201435,214,0,0,0,0,0,0
10422,H34092,H,303.6,311.7,1476,43.73479253663968,134,0,0,0,0,0,0
10423,L52757,L,302.4,312.1,1455,45.33051240102843,99,0,0,0,0,0,0
10424,M15783,M,295.5,306.0,1423,48.16924942772694,275,0,0,0,0,0,0
10425,L49876,L,300.0,309.6,1452,55.25692962992731,94,0,0,0,0,0,0
10426,L52842,L,302.2,311.5,1616,39.31432404102272,89,0,0,0,0,0,0
10427,L51551,L,302.0,309.8,1480,45.5701912868725,247,0,0,0,0,0,0
10428,M15435,M,297.9,309.9,1410,61.76176871036233,236,0,0,0,0,0,0
10429,L56021,L,297.3,308.7,1506,44.737020077869744,254,0,0,0,0,0,0
10430,M18662,M,302.2,310.9,1488,53.20985384830344,114,0,0,0,0,0,0
10431,L54097,L,301.0,311.4,1481,42.646959085721676,270,0,0,0,0,0,0
10432,L47616,L,297.3,308.3,1504,38.512292488362476,101,0,0,0,0,0,0
10433,H36474,H,300.6,310.4,1479,38.529536038171926,207,0,0,0,0,0,0
10434,H38033,H,297.6,308.6,1480,46.24207099024232,82,0,0,0,0,0,0
10435,H29870,H,297.3,308.7,1478,55.778484029719465,155,0,0,0,0,0,0
10436,M23754,M,297.5,308.7,1546,39.89840632660942,171,0,0,0,0,0,0
10437,L55535,L,298.7,309.6,1502,55.6634065385874,253,0,0,0,0,0,0
10438,M20998,M,300.8,310.7,1452,51.60481914007544,202,0,0,0,0,0,0
10439,M15206,M,297.5,308.3,1459,49.24394805187025,89,0,0,0,0,0,0
10440,H32814,H,301.4,310.7,1536,51.64551095320282,162,0,0,0,0,0,0
10441,L50809,L,302.1,311.3,1415,51.92765654375327,96,0,0,0,0,0,0
10442,L54967,L,300.3,311.5,1378,54.28156057961788,143,0,0,0,0,0,0
10443,L49314,L,299.3,309.0,1473,56.58972156624662,216,0,0,0,0,0,0
10444,H39086,H,299.0,310.2,1744,35.996417185107724,49,0,0,0,0,0,0
10445,L52140,L,303.9,312.7,1339,69.94607200779397,204,0,0,0,0,0,0
10446,L53501,L,300.7,310.2,1286,75.47080330371347,205,0,0,0,0,0,0
10447,M16007,M,297.1,308.0,1690,28.124779880469987,226,0,0,0,0,0,0
10448,L53244,L,301.1,311.1,1889,27.719060004056868,244,0,0,0,0,0,0
10449,M21111,M,300.8,310.2,1598,41.317038211270784,252,0,0,0,0,0,0
10450,L49869,L,300.0,309.5,1641,36.506624952239264,100,0,0,0,0,0,0
10451,L54305,L,300.7,310.1,1261,61.29338824005302,156,0,0,0,0,0,0
10452,L53570,L,300.3,309.8,1450,59.75827918127404,179,0,0,0,0,0,0
10453,L52498,L,303.5,312.6,1496,43.24836086567963,64,0,0,0,0,0,0
10454,L55951,L,297.5,308.6,1536,44.4171867959679,269,0,0,0,0,0,0
10455,L57043,L,298.9,309.8,1411,60.38024998606029,156,0,0,0,0,0,0
10456,L55802,L,297.5,308.3,1437,47.38675001392919,102,0,0,0,0,0,0
10457,L48492,L,298.9,310.1,1473,48.79512062050939,215,0,0,0,0,0,0
10458,L52757,L,302.4,312.1,1455,46.865783690383836,77,0,0,0,0,0,0
10459,L54274,L,300.6,310.2,1447,49.37314319248142,93,0,0,0,0,0,0
10460,H37926,H,298.3,309.6,1546,41.49558766260736,245,0,0,0,0,0,0
10461,M20195,M,303.3,312.4,1505,44.50080518065086,145,0,0,0,0,0,0
10462,L54114,L,300.8,311.4,1536,48.43913410247631,82,0,0,0,0,0,0
10463,M17459,M,299.2,308.9,1447,44.297792262089914,71,0,0,0,0,0,0
10464,H35129,H,302.2,311.9,1597,40.047499825510414,232,0,0,0,0,0,0
10465,H33758,H,301.8,309.9,1418,62.1083907463514,167,0,0,0,0,0,0
10466,L48834,L,298.2,308.1,1379,70.63088677432899,226,0,0,0,0,0,0
10467,L55009,L,299.8,311.2,1664,31.36461632905477,227,0,0,0,0,0,0
10468,L48236,L,296.8,307.8,1565,44.50636174349797,176,0,0,0,0,0,0
10469,L51935,L,303.4,311.7,1295,58.62246416846404,102,1,0,1,0,0,0
10470,L47670,L,297.4,309.2,1459,46.94717684734097,241,0,0,0,0,0,0
10471,M16276,M,298.7,309.9,2083,22.040343827832988,272,0,0,0,0,0,0
10472,L53226,L,300.9,311.0,1316,63.87756095732011,190,0,0,0,0,0,0
10473,L49437,L,299.1,308.3,1892,31.943053792656936,98,0,0,0,0,0,0
10474,H30113,H,297.5,308.7,1416,46.71865457446397,144,0,0,0,0,0,0
10475,L49061,L,298.0,307.6,1548,55.79201526000117,165,0,0,0,0,0,0
10476,L52399,L,303.8,313.0,1365,65.39104554925323,245,1,0,0,0,1,0
10477,L54533,L,299.8,310.3,1687,36.07862901499629,79,0,0,0,0,0,0
10478,L53636,L,300.7,310.2,1387,60.67163846125311,158,0,0,0,0,0,0
10479,L47321,L,298.7,308.5,1544,35.97999201496575,221,0,0,0,0,0,0
10480,M17431,M,299.5,309.2,1497,44.05448589802303,227,0,0,0,0,0,0
10481,L55297,L,300.3,311.7,1406,54.20741621047642,65,0,0,0,0,0,0
10482,L55907,L,297.2,308.7,1501,44.2232681593478,146,0,0,0,0,0,0
10483,L47658,L,297.4,309.0,1833,25.797793469908772,230,0,0,0,0,0,0
10484,M23787,M,297.4,308.4,1789,28.894827235347893,256,0,0,0,0,0,0
10485,H32647,H,300.8,309.4,1474,45.84772347907528,179,0,0,0,0,0,0
10486,L48286,L,296.7,307.6,1540,42.66227021511058,122,0,0,0,0,0,0
10487,L47838,L,297.7,309.1,1562,42.6390311791729,217,0,0,0,0,0,0
10488,L48901,L,298.2,307.7,1688,37.03530663288146,149,0,0,0,0,0,0
10489,L56018,L,297.5,309.0,1320,63.38010442915083,244,1,0,0,0,0,0
10490,L50977,L,302.1,310.8,1622,44.1755990451858,89,0,0,0,0,0,0
10491,H39214,H,298.5,309.3,1421,55.12132945998752,194,0,0,0,0,0,0
10492,L49145,L,297.8,307.5,1581,36.07929848687933,177,0,0,0,0,0,0
10493,H37984,H,297.9,308.7,1545,39.413964646895785,168,0,0,0,0,0,0
10494,L50062,L,300.6,309.6,1684,35.40982899525789,129,0,0,0,0,0,0
10495,M18305,M,301.6,310.6,1599,41.32860274786865,276,0,0,0,0,0,0
10496,M24710,M,298.5,309.3,1498,37.5760687184643,125,0,0,0,0,0,0
10497,L48235,L,296.8,307.8,1480,47.31867261263953,192,0,0,0,0,0,0
10498,L52557,L,302.9,312.4,2030,23.363939575500204,250,0,0,0,0,0,0
10499,L51086,L,302.3,311.2,1297,72.55643389380795,185,0,0,0,0,0,0
10500,L54524,L,299.6,310.1,1384,57.650608937218756,89,0,0,0,0,0,0
10501,L48595,L,298.7,309.9,1617,39.733647171164925,253,0,0,0,0,0,0
10502,H38911,H,299.1,309.9,1443,47.921266053637986,76,0,0,0,0,0,0
10503,L50876,L,302.1,311.2,1454,54.23134141064527,70,0,0,0,0,0,0
10504,M15540,M,297.8,309.1,1432,49.8101721447844,94,0,0,0,0,0,0
10505,L47998,L,296.8,307.6,1304,56.39484693844528,186,0,0,0,0,0,0
10506,L54558,L,299.5,310.0,1388,61.24416041235765,135,0,0,0,0,0,0
10507,M22835,M,301.2,312.3,1548,46.5874338286009,133,0,0,0,0,0,0
10508,M21168,M,300.8,310.1,1686,30.605285633438115,180,0,0,0,0,0,0
10509,M20033,M,304.2,313.5,1739,31.487549107991185,152,0,0,0,0,0,0
10510,L55214,L,300.7,311.8,1564,42.94607516491029,65,0,0,0,0,0,0
10511,H35887,H,300.4,309.5,1547,56.056467597346355,187,0,0,0,0,0,0
10512,H38920,H,299.3,310.4,1548,45.58432377025966,67,0,0,0,0,0,0
10513,L51405,L,302.1,310.7,1359,55.793179323467996,96,1,0,1,0,0,0
10514,H35578,H,300.9,310.7,1656,35.35997996161243,259,0,0,0,0,0,0
10515,L53255,L,301.0,310.9,1813,33.06809311319669,251,0,0,0,0,0,0
10516,L54630,L,300.3,311.8,1451,45.90497423790136,123,0,0,0,0,0,0
10517,L50007,L,300.4,309.4,1412,61.02599622482966,195,0,0,0,0,0,0
10518,L49170,L,298.2,307.8,1423,56.20100793039196,227,0,0,0,0,0,0
10519,L50617,L,301.5,310.5,2297,19.84091896474434,244,0,0,0,0,0,0
10520,M19782,M,303.4,312.2,1615,38.78662241099648,100,0,0,0,0,0,0
10521,L52439,L,303.5,312.9,1544,42.952977698915525,137,0,0,0,0,0,0
10522,L51318,L,301.7,310.2,1311,69.40190912270488,107,1,0,1,0,0,0
10523,L57144,L,298.3,307.9,1766,32.04578165634059,202,1,0,0,0,0,0
10524,M23628,M,297.5,308.7,1363,60.37420693218921,235,0,0,0,0,0,0
10525,H37695,H,298.9,310.6,1519,46.566775881148466,269,0,0,0,0,0,0
10526,L49292,L,299.5,309.1,1852,23.76959513590256,127,0,0,0,0,0,0
10527,H33404,H,302.2,311.2,1692,33.27537793057665,198,0,0,0,0,0,0
10528,L51417,L,302.2,311.0,1832,26.89757903689855,125,0,0,0,0,0,0
10529,M15257,M,297.4,308.3,1774,33.054522778229924,234,0,0,0,0,0,0
10530,L48030,L,296.3,307.3,1567,33.56163863768253,74,0,0,0,0,0,0
10531,L49852,L,299.7,309.3,1445,46.768380161708706,58,0,0,0,0,0,0
10532,M21791,M,300.8,311.4,1521,45.7264430355325,77,0,0,0,0,0,0
10533,L55533,L,298.7,309.6,1442,67.4991066299172,252,0,0,0,0,0,0
10534,M22350,M,300.4,311.8,1707,32.948487195588044,214,0,0,0,0,0,0
10535,L54243,L,300.7,310.4,1234,60.591995883612874,232,0,0,0,0,0,0
10536,M19124,M,302.6,311.0,1542,48.59102090832019,200,0,0,0,0,0,0
10537,L54964,L,300.3,311.5,1403,72.68066048906077,114,0,0,0,0,0,0
10538,L51421,L,302.4,311.0,1475,56.09028355102788,133,0,0,0,0,0,0
10539,M15826,M,295.8,306.5,1641,36.52913777967082,141,0,0,0,0,0,0
10540,L55712,L,298.6,309.4,1315,65.04013817125572,77,0,0,0,0,0,0
10541,L52287,L,303.9,313.2,1540,50.42464567733864,182,0,0,0,0,0,0
10542,L48743,L,298.2,308.3,1402,57.882483259507794,215,0,0,0,0,0,0
10543,L52175,L,303.6,312.6,1540,45.186680375424764,95,0,0,0,0,0,0
10544,M23774,M,297.3,308.5,1524,57.15866568281374,251,0,0,0,0,0,0
10545,L50666,L,301.9,310.8,1650,34.55802030297723,149,0,0,0,0,0,0
10546,L47416,L,298.1,308.3,1495,44.39704772320502,265,0,0,0,0,0,0
10547,L53782,L,301.5,310.6,1374,54.91307641792541,105,0,0,0,0,0,0
10548,L52562,L,302.9,312.4,1698,35.66177724784162,249,0,0,0,0,0,0
10549,L54483,L,300.1,310.6,1374,55.37930404574851,181,0,0,0,0,0,0
10550,L49429,L,299.2,308.5,1442,53.490390358511846,65,0,0,0,0,0,0
10551,M22587,M,300.7,311.9,1657,35.56967494542267,156,0,0,0,0,0,0
10552,L55273,L,300.2,311.6,1511,40.60239996163682,210,0,0,0,0,0,0
10553,M15171,M,298.0,308.6,1453,49.130012587581646,205,0,0,0,0,0,0
10554,M18325,M,301.8,310.7,1383,53.39664035489959,107,0,0,0,0,0,0
10555,L48152,L,295.8,306.6,1644,41.62563966486695,189,0,0,0,0,0,0
10556,H30248,H,296.6,307.4,1333,55.038452858874656,220,0,0,0,0,0,0
10557,L51299,L,302.1,310.7,1325,51.34200771389596,262,1,0,1,0,0,0
10558,L48271,L,297.0,307.7,1447,52.79708788527523,62,0,0,0,0,0,0
10559,L53396,L,301.1,310.8,1724,31.628629561562406,143,0,0,0,0,0,0
10560,M23697,M,297.5,309.1,1540,44.21695640841099,238,0,0,0,0,0,0
10561,L55053,L,300.7,312.4,1470,43.10645580715597,121,0,0,0,0,0,0
10562,H33912,H,302.6,310.4,1614,43.5597442167558,142,0,0,0,0,0,0
10563,L52207,L,304.0,313.3,1294,64.00640701492203,161,0,0,0,0,0,0
10564,L55508,L,298.6,309.5,1325,64.85173443780228,203,0,0,0,0,0,0
10565,H30926,H,298.0,308.7,1503,44.14776152859263,52,0,0,0,0,0,0
10566,L50122,L,300.7,309.5,1461,60.57618751833067,52,0,0,0,0,0,0
10567,M18131,M,301.4,310.0,1689,34.55288947790483,286,0,0,0,0,0,0
10568,L50209,L,300.4,309.5,1525,63.435164673402525,72,0,0,0,0,0,0
10569,M15987,M,296.7,307.8,1672,36.81387243949692,162,0,0,0,0,0,0
10570,M21449,M,301.6,310.6,1553,44.353134876269316,43,0,0,0,0,0,0
10571,M16842,M,298.0,307.7,1487,44.98451083268251,202,0,0,0,0,0,0
10572,L54957,L,300.3,311.5,1695,28.51919085404523,95,0,0,0,0,0,0
10573,H31036,H,297.7,307.6,1538,42.752059478071104,107,0,0,0,0,0,0
10574,H30197,H,296.7,307.9,1579,39.36615809732004,101,0,0,0,0,0,0
10575,L53172,L,300.7,310.6,1288,52.316621869900395,283,0,0,0,0,0,0
10576,L56376,L,298.0,308.9,1607,46.34095245078321,112,1,0,0,0,0,0
10577,L52648,L,302.8,312.3,1764,30.47160925123272,237,0,0,0,0,0,0
10578,L50024,L,300.3,309.2,1650,40.209393019692584,262,0,0,0,0,0,0
10579,H37697,H,298.9,310.6,1615,38.18896091899591,261,0,0,0,0,0,0
10580,H37244,H,299.9,311.2,1495,37.83402812093607,252,0,0,0,0,0,0
10581,L50502,L,301.5,310.5,1351,61.30193627953649,167,0,0,0,0,0,0
10582,L49654,L,298.9,308.5,1503,43.98320200181966,205,1,0,0,0,0,0
10583,L54079,L,300.9,311.6,1671,36.88996107794364,198,0,0,0,0,0,0
10584,L51142,L,302.4,311.5,1785,26.94124705063887,92,0,0,0,0,0,0
10585,L48368,L,297.3,308.4,1339,59.136593428900746,108,0,0,0,0,0,0
10586,L47768,L,297.6,309.4,1628,38.461380215020164,304,0,0,0,0,0,0
10587,M17660,M,300.2,309.5,1500,55.33606186870118,149,0,0,0,0,0,0
10588,L56909,L,298.7,309.8,1695,33.471320591994115,196,0,0,0,0,0,0
10589,L50825,L,302.2,311.5,1413,46.397847567475374,127,0,0,0,0,0,0
10590,L56140,L,297.3,307.9,1797,28.785875449449666,149,0,0,0,0,0,0
10591,L57115,L,298.4,308.3,1452,57.12861351624076,144,0,0,0,0,0,0
10592,L56888,L,299.0,310.1,1664,34.498270843503484,146,0,0,0,0,0,0
10593,L54315,L,300.5,309.9,1443,52.63962459703885,197,0,0,0,0,0,0
10594,H32042,H,299.9,309.6,1410,59.503775626552944,169,0,0,0,0,0,0
10595,M21505,M,301.5,310.4,1486,44.297675703297365,219,0,0,0,0,0,0
10596,M17080,M,299.6,309.0,1736,31.448728607019714,186,0,0,0,0,0,0
10597,L56600,L,298.0,308.4,1472,45.86210027760885,64,0,0,0,0,0,0
10598,L53535,L,300.1,309.7,1481,43.29082731247291,97,0,0,0,0,0,0
10599,L56276,L,297.2,308.1,1712,36.30047853843198,251,0,0,0,0,0,0
10600,L55025,L,300.2,311.8,1798,25.96634274235347,254,0,0,0,0,0,0
10601,L47770,L,297.5,309.4,1517,41.49883189265539,309,0,0,0,0,0,0
10602,L54005,L,301.0,310.9,1828,28.176529063963734,242,0,0,0,0,0,0
10603,M16747,M,297.9,307.5,1642,38.43428167542695,201,0,0,0,0,0,0
10604,L50718,L,302.0,311.1,1635,37.780260306786346,99,0,0,0,0,0,0
10605,H30695,H,298.3,309.5,1427,62.032743387351886,143,0,0,0,0,0,0
10606,H33946,H,302.5,310.4,1422,45.03915463407811,203,0,0,0,0,0,0
10607,H37338,H,300.7,311.9,1389,53.976889005722974,242,0,0,0,0,0,0
10608,M23913,M,297.4,308.5,1638,36.370319669221416,150,0,0,0,0,0,0
10609,M21284,M,300.3,310.0,1409,49.38010807941669,72,1,0,0,0,0,0
10610,L51380,L,302.5,311.1,1571,40.380872779587676,241,0,0,0,0,0,0
10611,L55639,L,298.7,309.9,1651,33.50114857465692,119,0,0,0,0,0,0
10612,L51194,L,302.1,311.0,1740,33.83390557708238,260,0,0,0,0,0,0
10613,M17445,M,299.0,308.7,1620,36.43024448991357,240,0,0,0,0,0,0
10614,M20770,M,300.8,310.3,1458,49.88324156611435,64,0,0,0,0,0,0
10615,L50573,L,301.5,310.6,1490,56.098142633180146,143,0,0,0,0,0,0
10616,M21883,M,300.7,310.6,1572,45.544418328332426,97,0,0,0,0,0,0
10617,L57002,L,298.5,309.4,1360,70.11890033084408,259,1,0,0,0,1,0
10618,M22663,M,299.8,311.3,1517,49.30713414938691,151,0,0,0,0,0,0
10619,L56314,L,297.7,308.7,1449,45.01004385421473,161,0,0,0,0,0,0
10620,H35158,H,302.2,311.5,1482,53.691478275918605,80,0,0,0,0,0,0
10621,L56948,L,298.6,309.6,1611,41.80614341395507,102,0,0,0,0,0,0
10622,L51940,L,303.6,311.7,1546,43.21636819764658,121,0,0,0,0,0,0
10623,L47271,L,298.9,308.9,1830,26.88778684339546,110,0,0,0,0,0,0
10624,M19136,M,302.2,310.4,1456,51.0565370410295,212,0,0,0,0,0,0
10625,L55019,L,300.3,311.6,1374,55.48521124002045,276,0,0,0,0,0,0
10626,L49120,L,298.1,307.9,1578,43.12230259240278,123,0,0,0,0,0,0
10627,H38944,H,299.1,310.4,1405,60.6994042337719,130,0,0,0,0,0,0
10628,H29998,H,297.6,309.6,1419,52.950917535813346,287,0,0,0,0,0,0
10629,M16091,M,297.2,308.5,1604,46.75674707071686,211,0,0,0,0,0,0
10630,L54807,L,300.5,311.7,1445,49.3723125435197,148,0,0,0,0,0,0
10631,L49354,L,299.6,309.2,1572,38.11826846373551,65,0,0,0,0,0,0
10632,L53487,L,301.0,310.3,1617,38.46974184048987,177,0,0,0,0,0,0
10633,M16499,M,297.9,307.8,1450,52.13924755509235,153,0,0,0,0,0,0
10634,L53782,L,301.5,310.6,1374,56.72351459897128,108,0,0,0,0,0,0
10635,L54424,L,300.0,310.2,1760,29.212830894982428,251,0,0,0,0,0,0
10636,L53000,L,301.3,311.1,1723,32.14483654861303,264,1,0,0,0,0,0
10637,M18782,M,302.6,311.4,1757,33.39373525055303,196,0,0,0,0,0,0
10638,L47833,L,297.8,309.3,2015,22.24112500418271,231,0,0,0,0,0,0
10639,L50597,L,301.6,310.6,1621,37.930917188366095,187,0,0,0,0,0,0
10640,L54666,L,300.3,311.7,1635,36.66204105948735,198,0,0,0,0,0,0
10641,L55760,L,297.5,308.1,1631,34.54971031160234,209,1,0,0,0,0,0
10642,H33815,H,302.2,310.0,1468,52.123609711052886,93,0,0,0,0,0,0
10643,M15399,M,297.4,309.3,1775,29.792445109589345,151,0,0,0,0,0,0
10644,H29481,H,298.8,308.9,1466,51.61988008088009,249,0,0,0,0,0,0
10645,L52263,L,304.1,313.1,1327,65.03733305140398,105,0,0,0,0,0,0
10646,M20343,M,302.6,312.1,2000,25.476224074191403,251,0,0,0,0,0,0
10647,H32843,H,301.5,310.5,1551,40.30628190456644,221,0,0,0,0,0,0
10648,H32042,H,299.9,309.6,1410,62.94891077893104,160,0,0,0,0,0,0
10649,M23130,M,299.1,310.8,1517,44.306766115634424,257,0,0,0,0,0,0
10650,M16418,M,298.2,308.3,1476,44.626944976802605,173,0,0,0,0,0,0
10651,L48846,L,298.2,307.9,1551,42.88678656746923,242,0,0,0,0,0,0
10652,M20519,M,302.3,311.5,1674,34.90669994921331,87,0,0,0,0,0,0
10653,L50896,L,302.3,311.4,1609,34.70348934840799,105,1,0,0,0,0,0
10654,L50190,L,300.3,309.6,1537,43.0915245845891,258,0,0,0,0,0,0
10655,L56112,L,297.4,308.4,1474,52.945366054869545,55,0,0,0,0,0,0
10656,M18498,M,302.3,311.5,1445,49.65611660860772,134,0,0,0,0,0,0
10657,M19031,M,302.2,310.5,1832,27.067219805694275,197,0,0,0,0,0,0
10658,M18409,M,301.8,310.9,1299,74.8681686127175,91,0,0,0,0,0,0
10659,L51647,L,302.8,310.6,1617,43.261816424891855,266,0,0,0,0,0,0
10660,L54108,L,301.1,311.7,1816,28.177589348756396,64,0,0,0,0,0,0
