UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
10330,L51974,L,303.6,312.6,1699,33.522395736773014,225,0,0,0,0,0,0
10331,H33769,H,302.0,309.8,1280,69.31020170469002,226,1,0,1,0,0,0
10332,L56936,L,298.6,309.8,1597,40.067925757370546,261,0,0,0,0,0,0
10333,L50190,L,300.3,309.6,1537,45.90081943140346,255,0,0,0,0,0,0
10334,L53444,L,300.9,310.4,1541,42.2204179516657,89,0,0,0,0,0,0
10335,L53113,L,300.5,310.5,1373,55.579801639153516,128,0,0,0,0,0,0
10336,L48420,L,297.2,308.6,1636,36.71530585192158,260,0,0,0,0,0,0
10337,L50689,L,301.8,311.0,1771,31.493141234701955,222,0,0,0,0,0,0
10338,M18584,M,302.3,311.2,1507,56.92803188104693,125,0,0,0,0,0,0
10339,L52009,L,303.4,311.9,1491,42.64740782156434,82,0,0,0,0,0,0
10340,M24479,M,298.9,310.0,1323,64.59082641762329,149,0,0,0,0,0,0
10341,M17657,M,300.3,309.6,1398,61.69401026397575,144,0,0,0,0,0,0
10342,M16533,M,298.1,307.8,1384,50.36204639056373,271,0,0,0,0,0,0
10343,L48625,L,299.0,310.1,1618,31.162262699372818,140,0,0,0,0,0,0
10344,L57157,L,298.6,308.3,1422,44.072436030255545,252,0,0,0,0,0,0
10345,L48646,L,298.7,309.8,1365,61.0870483086549,176,0,0,0,0,0,0
10346,M20744,M,301.3,311.1,1438,51.05951486667321,216,0,0,0,0,0,0
10347,L57148,L,298.4,308.0,1605,37.403456780670005,222,0,0,0,0,0,0
10348,L54702,L,300.1,311.5,1334,62.73644621573781,69,0,0,0,0,0,0
10349,L52388,L,303.8,312.7,1664,33.94177580628664,230,0,0,0,0,0,0
10350,L54158,L,300.7,311.1,1427,57.45362673077578,209,0,0,0,0,0,0
10351,M19680,M,303.6,312.1,1627,37.564974693440405,85,0,0,0,0,0,0
10352,L56394,L,298.0,308.9,1508,41.340860760184235,145,0,0,0,0,0,0
10353,M17080,M,299.6,309.0,1736,30.17852057074024,211,0,0,0,0,0,0
10354,L53122,L,300.7,310.7,1450,47.25124607438493,142,0,0,0,0,0,0
10355,H32007,H,298.9,308.5,1415,64.75991175115077,76,0,0,0,0,0,0
10356,H37051,H,300.4,311.4,1445,58.783694607952114,145,0,0,0,0,0,0
10357,L50536,L,301.6,310.8,1355,63.13309316746801,274,1,0,0,0,1,0
10358,L53476,L,301.0,310.5,1429,43.7008835637626,139,0,0,0,0,0,0
10359,H34611,H,303.8,312.9,1570,40.1208218928147,226,0,0,0,0,0,0
10360,L55551,L,298.7,309.7,1881,23.864170828681956,85,0,0,0,0,0,0
10361,L50482,L,301.3,310.5,1503,58.9192910540931,117,0,0,0,0,0,0
10362,M24166,M,298.3,309.2,1783,31.399936235176934,181,0,0,0,0,0,0
10363,L56366,L,297.9,309.0,1629,32.27294876682029,74,1,0,0,0,0,0
10364,L54425,L,300.0,310.1,1477,40.2793746680152,237,0,0,0,0,0,0
10365,M20709,M,301.4,311.2,1434,55.890131014950036,129,0,0,0,0,0,0
10366,L49461,L,299.3,308.7,1536,46.636733554798184,157,0,0,0,0,0,0
10367,M22411,M,300.2,311.3,1491,42.28145739832026,181,0,0,0,0,0,0
10368,M21197,M,300.4,309.8,1435,50.32614743040421,261,0,0,0,0,0,0
10369,L55790,L,297.4,308.3,1561,42.17445214222964,41,0,0,0,0,0,0
10370,L55742,L,298.1,308.9,1351,58.16010926942214,177,0,0,0,0,0,0
10371,H30936,H,298.2,309.0,1562,43.63775574027501,85,0,0,0,0,0,0
10372,M18755,M,302.3,311.2,1546,44.59731395011093,142,0,0,0,0,0,0
10373,L48685,L,298.0,308.7,1626,41.87633061247878,277,0,0,0,0,0,0
10374,L55323,L,299.7,310.9,1477,45.66261347780273,129,0,0,0,0,0,0
10375,H30620,H,296.9,308.0,1318,58.162360054330165,139,0,0,0,0,0,0
10376,L49044,L,297.9,307.7,1546,42.10379569330691,135,0,0,0,0,0,0
10377,L52688,L,302.9,312.2,1367,60.55850548329952,113,0,0,0,0,0,0
10378,L55373,L,299.5,310.8,1873,26.761196432032435,282,0,0,0,0,0,0
10379,L51237,L,302.0,310.9,1495,48.10983110469049,101,0,0,0,0,0,0
10380,M18856,M,302.3,311.3,1625,38.252138963508216,195,0,0,0,0,0,0
10381,L47813,L,298.3,310.0,1442,53.083742748245534,165,0,0,0,0,0,0
10382,L49008,L,297.8,307.2,1351,66.40038703918586,239,0,0,0,0,0,0
10383,M15948,M,296.9,307.8,1392,51.61867343987684,54,0,0,0,0,0,0
10384,L53659,L,300.6,309.8,1418,54.95917375276916,189,0,0,0,0,0,0
10385,L48424,L,297.1,308.4,1726,33.0599759718596,258,0,0,0,0,0,0
10386,H32164,H,299.7,309.2,1456,44.39933553098206,237,0,0,0,0,0,0
10387,M22079,M,299.8,309.7,1556,42.34430775323408,182,0,0,0,0,0,0
10388,L50376,L,300.0,309.1,1489,48.77256835927003,76,0,0,0,0,0,0
10389,L56655,L,298.8,309.6,1523,50.601328222043776,230,0,0,0,0,0,0
10390,M17795,M,300.8,309.7,1680,30.50602975074996,243,0,0,0,0,0,0
10391,L56033,L,297.7,308.9,1458,45.92581505824515,56,0,0,0,0,0,0
10392,L51695,L,302.5,310.4,1415,58.110864368058266,165,0,0,0,0,0,0
10393,H31543,H,299.4,309.0,1607,37.73857024656,185,0,0,0,0,0,0
10394,M19983,M,304.2,313.5,1532,45.47577626525402,218,0,0,0,0,0,0
10395,L51801,L,303.0,311.2,1341,53.70226611549739,233,1,0,1,0,0,0
10396,M23895,M,297.3,308.1,1731,33.39417507472037,108,0,0,0,0,0,0
10397,L47253,L,299.0,309.1,1592,38.11692244483819,256,0,0,0,0,0,0
10398,M14879,M,298.9,309.3,1632,35.7646119037969,132,0,0,0,0,0,0
10399,L53557,L,300.1,309.6,1541,41.353663259667755,152,0,0,0,0,0,0
10400,L52201,L,304.0,313.0,1350,76.81141777374452,130,0,0,0,0,0,0
10401,M22273,M,300.1,311.1,1616,37.45480096469693,239,0,0,0,0,0,0
10402,L51445,L,302.6,311.0,1424,39.27392022741519,187,1,0,0,0,0,0
10403,L56986,L,298.3,309.1,1417,68.13242692406006,205,0,0,0,0,0,0
10404,L48686,L,298.0,308.8,1610,39.28052902492355,278,0,0,0,0,0,0
10405,H38045,H,297.3,308.3,1506,41.714857719377456,98,0,0,0,0,0,0
10406,L48886,L,298.2,307.8,1521,43.780603902203104,120,0,0,0,0,0,0
10407,L49002,L,298.1,307.6,1488,41.051877249348124,232,0,0,0,0,0,0
10408,H34252,H,303.3,311.8,1649,34.220557180617945,115,0,0,0,0,0,0
10409,M20181,M,303.4,312.7,1576,54.96089886899457,71,0,0,0,0,0,0
10410,H31447,H,298.8,308.5,1359,54.07414423076538,140,0,0,0,0,0,0
10411,L52413,L,303.6,312.9,1450,52.705817162786865,103,0,0,0,0,0,0
10412,H33243,H,302.3,310.9,1366,57.08914221653744,173,1,0,1,0,0,0
10413,M20749,M,301.4,311.0,1234,68.08042388853538,198,1,0,0,0,0,0
10414,L49626,L,299.3,308.6,1422,56.165190494489885,128,0,0,0,0,0,0
10415,L56860,L,299.1,310.1,1894,26.348995058131184,94,0,0,0,0,0,0
10416,L55244,L,300.5,311.8,1596,39.81156396267778,148,0,0,0,0,0,0
10417,M17625,M,299.9,309.4,1399,65.06798188883968,51,1,0,0,0,0,0
10418,M16747,M,297.9,307.5,1642,39.49185984945859,166,0,0,0,0,0,0
10419,M22663,M,299.8,311.3,1517,51.12142163161317,179,0,0,0,0,0,0
10420,M24696,M,298.4,309.3,1390,56.80609990543639,82,0,0,0,0,0,0
10421,M20109,M,303.4,312.9,1422,46.612824461212824,105,0,0,0,0,0,0
10422,H29595,H,298.2,308.3,1824,27.983266862338784,90,0,0,0,0,0,0
10423,L50736,L,301.9,310.8,1735,35.30223050046889,142,0,0,0,0,0,0
10424,H32920,H,301.6,310.8,1435,54.17374423847792,225,0,0,0,0,0,0
10425,L56208,L,297.4,308.3,1395,53.086630513567684,92,0,0,0,0,0,0
10426,L54622,L,300.0,311.5,1601,40.61078987137109,84,0,0,0,0,0,0
10427,L54825,L,300.4,311.4,1662,35.837863776007794,178,0,0,0,0,0,0
10428,M23432,M,297.7,308.5,1559,38.1676360985484,203,0,0,0,0,0,0
10429,L54625,L,300.2,311.7,1553,49.89812695725971,113,0,0,0,0,0,0
10430,M16810,M,298.0,307.9,1479,51.43190208200591,126,0,0,0,0,0,0
10431,L54446,L,300.4,310.5,1578,36.525842924555,68,0,0,0,0,0,0
10432,L54776,L,300.5,311.1,1547,41.97865732376463,63,0,0,0,0,0,0
10433,L55578,L,298.5,309.7,2617,12.987322670619864,146,1,0,0,1,0,0
10434,M19597,M,303.2,311.5,1336,70.19497532890992,74,1,0,1,0,0,0
10435,L52399,L,303.8,313.0,1365,70.70288856948865,281,1,0,0,0,1,0
10436,L56280,L,297.3,308.2,1446,62.30046779647104,68,0,0,0,0,0,0
10437,L54218,L,300.7,310.6,1654,38.71524409804249,165,0,0,0,0,0,0
10438,M18929,M,301.9,310.7,1405,55.95976739370099,138,0,0,0,0,0,0
10439,L49055,L,298.3,308.0,1363,59.348375411355995,144,0,0,0,0,0,0
10440,L51357,L,302.5,310.9,1477,41.0023629282064,216,0,0,0,0,0,0
10441,L57132,L,298.2,307.8,1429,54.37731408315919,174,0,0,0,0,0,0
10442,M19563,M,303.6,311.8,1432,51.032755480303514,196,0,0,0,0,0,0
10443,L48007,L,296.5,307.3,1501,49.151564796240145,212,0,0,0,0,0,0
10444,L50644,L,301.7,310.6,1303,70.53050627184417,85,0,0,0,0,0,0
10445,L53257,L,300.9,310.7,1479,43.626291271626805,246,0,0,0,0,0,0
10446,H36801,H,299.8,310.6,1423,52.365859150427745,159,0,0,0,0,0,0
10447,L47810,L,298.3,310.0,1460,56.75893255286632,148,0,0,0,0,0,0
10448,L56897,L,298.9,309.9,1500,45.23809892189105,174,0,0,0,0,0,0
10449,L52699,L,302.5,311.9,1452,52.87461035343712,147,0,0,0,0,0,0
10450,L55668,L,298.4,309.4,1385,53.97785711383302,171,0,0,0,0,0,0
10451,L55802,L,297.5,308.3,1437,49.93068065142279,75,0,0,0,0,0,0
10452,H32897,H,301.9,310.8,1455,45.41700231426856,147,0,0,0,0,0,0
10453,M21937,M,300.7,310.5,1594,36.37068644607458,254,0,0,0,0,0,0
10454,L49727,L,299.2,309.1,1578,45.093249323234225,182,0,0,0,0,0,0
10455,L53358,L,301.1,310.9,1282,77.89822810060521,60,1,0,0,1,0,0
10456,L55547,L,298.9,309.8,1390,62.29442562483783,95,0,0,0,0,0,0
10457,L47953,L,296.8,308.0,1510,48.680974229972264,71,0,0,0,0,0,0
10458,L54332,L,300.2,309.9,1566,41.34088132507445,223,0,0,0,0,0,0
10459,L51749,L,302.8,310.9,1636,39.31457794725597,79,0,0,0,0,0,0
10460,M14949,M,298.9,308.9,1487,44.372245916778205,90,0,0,0,0,0,0
10461,L47302,L,299.0,308.8,1310,61.54087770751881,187,0,0,0,0,0,0
10462,L47674,L,297.6,309.4,1326,56.2595998705171,247,0,0,0,0,0,0
10463,L50947,L,302.3,311.1,1630,40.57707737580899,232,0,0,0,0,0,0
10464,L48208,L,296.3,307.4,1472,44.5704721266681,114,0,0,0,0,0,0
10465,M23057,M,299.4,310.7,1492,52.35765510399754,296,0,0,0,0,0,0
10466,H30185,H,296.8,308.0,1311,70.26766631093463,92,0,0,0,0,0,0
10467,M21659,M,301.1,310.7,2636,13.426148581967782,173,1,0,0,1,0,0
10468,L47641,L,297.4,308.7,1402,48.84152959203354,154,1,0,0,0,0,0
10469,L53345,L,300.9,310.7,1523,41.9752191301598,281,0,0,0,0,0,0
10470,L55475,L,298.9,310.4,1739,31.598571938485904,86,0,0,0,0,0,0
10471,H37810,H,298.6,309.6,1593,40.20936490461959,165,0,0,0,0,0,0
10472,L54736,L,300.3,311.4,1471,41.50154354252034,168,0,0,0,0,0,0
10473,L55320,L,299.6,310.9,1658,32.39325753802005,153,0,0,0,0,0,0
10474,M20866,M,300.6,310.5,2156,19.75358578041196,90,0,0,0,0,0,0
10475,L55587,L,298.4,309.5,1357,54.363505836419755,176,0,0,0,0,0,0
10476,L51694,L,302.4,310.3,1479,44.311659641178245,176,0,0,0,0,0,0
10477,L55289,L,300.3,311.7,1821,30.035137442621597,244,0,0,0,0,0,0
10478,L50959,L,302.3,311.0,1657,37.20405677862216,63,0,0,0,0,0,0
10479,H30083,H,297.5,308.9,1471,43.524948496468234,251,0,0,0,0,0,0
10480,L56404,L,297.9,309.0,1450,56.20045151304068,171,0,0,0,0,0,0
10481,M20723,M,301.4,311.1,1758,30.255716731079247,142,0,0,0,0,0,0
10482,L56364,L,298.0,309.2,1665,43.50918572254486,89,0,0,0,0,0,0
10483,L54091,L,300.8,311.1,1480,48.63708750167307,241,0,0,0,0,0,0
10484,L50969,L,302.3,310.8,1650,38.379526185608405,77,0,0,0,0,0,0
10485,L53493,L,300.9,310.3,1440,55.50302914084584,180,0,0,0,0,0,0
10486,L56713,L,299.2,310.5,1705,33.229833702935196,152,0,0,0,0,0,0
10487,L53012,L,301.3,311.2,1675,35.60033133432654,60,0,0,0,0,0,0
10488,L55852,L,297.5,308.8,1312,58.98188720886729,212,0,0,0,0,0,0
10489,L52648,L,302.8,312.3,1764,36.55781094059967,215,0,0,0,0,0,0
10490,L56612,L,298.0,308.7,1619,44.046941460780495,95,0,0,0,0,0,0
10491,M18522,M,302.3,311.7,1517,46.83466298115116,198,0,0,0,0,0,0
10492,L48992,L,298.2,307.8,1476,45.49421388038287,208,0,0,0,0,0,0
10493,H36610,H,300.1,310.1,1426,48.066096379377846,124,0,0,0,0,0,0
10494,L51885,L,303.6,311.8,1614,39.370154887958606,230,0,0,0,0,0,0
10495,L54133,L,300.8,311.3,1462,50.452660400239616,139,0,0,0,0,0,0
10496,L53534,L,300.1,309.6,1565,40.34117217160199,96,0,0,0,0,0,0
10497,H37729,H,298.7,309.8,1422,48.69622197956711,160,0,0,0,0,0,0
10498,L49870,L,300.0,309.5,1728,29.785891121523893,102,0,0,0,0,0,0
10499,L48024,L,296.5,307.5,1566,39.67418087803147,280,0,0,0,0,0,0
10500,L54763,L,300.3,311.1,1480,53.98667230016822,243,0,0,0,0,0,0
10501,L48485,L,298.8,310.0,1672,32.949811421957854,224,0,0,0,0,0,0
10502,L54914,L,300.6,312.0,1670,34.17972778020447,198,0,0,0,0,0,0
10503,L50316,L,300.4,309.9,1435,62.491998148396284,145,0,0,0,0,0,0
10504,L48206,L,296.4,307.4,1512,42.47893600337574,88,0,0,0,0,0,0
10505,M15656,M,296.9,307.9,2010,22.591913951060803,165,0,0,0,0,0,0
10506,L48970,L,298.2,307.9,1847,27.157080337858144,112,0,0,0,0,0,0
10507,L56276,L,297.2,308.1,1712,35.322593392302196,266,1,0,0,0,0,0
10508,L48175,L,296.3,307.3,1566,41.85047742706757,229,0,0,0,0,0,0
10509,M15474,M,298.0,309.9,1445,55.294796064328594,123,0,0,0,0,0,0
10510,M19299,M,302.4,310.2,1392,56.98672664621835,185,0,0,0,0,0,0
10511,H39136,H,298.8,309.8,1911,25.421220474683572,201,0,0,0,0,0,0
10512,L48747,L,298.1,308.2,1521,46.46526340741448,201,0,0,0,0,0,0
10513,L55541,L,298.6,309.5,1450,50.9625092567806,59,0,0,0,0,0,0
10514,L56054,L,298.1,309.3,1443,48.872952509580955,143,0,0,0,0,0,0
10515,L51585,L,302.4,310.2,1331,49.090934826596666,122,1,0,1,0,0,0
10516,L52596,L,302.6,312.3,1660,36.699243753778035,105,0,0,0,0,0,0
10517,L56286,L,297.4,308.3,1854,24.683191859876356,79,0,0,0,0,0,0
10518,M20441,M,302.5,312.1,1454,52.654381366431316,106,0,0,0,0,0,0
10519,L54508,L,300.0,310.5,1517,48.7662609912256,252,0,0,0,0,0,0
10520,L48784,L,297.8,307.8,1452,43.937910656365766,63,0,0,0,0,0,0
10521,L51229,L,301.8,310.8,1505,50.61146093738913,80,0,0,0,0,0,0
10522,M17264,M,299.1,308.7,2008,24.375644355803992,219,0,0,0,0,0,0
10523,M23576,M,297.1,308.6,1717,37.44428489422496,108,0,0,0,0,0,0
10524,M15252,M,297.6,308.5,1490,48.565002519467335,219,0,0,0,0,0,0
10525,L55057,L,300.7,312.3,1420,66.30362322512221,115,0,0,0,0,0,0
10526,M21422,M,301.5,310.7,1871,25.685234254449078,207,0,0,0,0,0,0
10527,L50159,L,300.5,309.5,1542,41.724992593479236,169,0,0,0,0,0,0
10528,L56054,L,298.1,309.3,1443,52.12412011973968,127,0,0,0,0,0,0
10529,M22082,M,299.8,309.7,1320,78.5149168695778,202,0,0,0,0,0,0
10530,M24406,M,299.7,311.2,1560,49.099252882547304,176,0,0,0,0,0,0
10531,M18347,M,301.8,310.8,1508,43.221691654751275,145,0,0,0,0,0,0
10532,L56150,L,297.0,307.6,1575,43.158855458797106,145,0,0,0,0,0,0
10533,L52980,L,301.5,310.9,1469,50.10123855872047,211,0,0,0,0,0,0
10534,L49494,L,299.2,308.9,1368,52.96279553573107,236,0,0,0,0,0,0
10535,L54199,L,300.8,310.8,1741,31.541204088234565,86,0,0,0,0,0,0
10536,M18633,M,302.4,311.1,1887,24.35545868918895,241,0,0,0,0,0,0
10537,M24543,M,299.0,310.0,1338,65.31972917980386,80,0,0,0,0,0,0
10538,L55348,L,299.7,311.1,1690,33.36369649365228,220,0,0,0,0,0,0
10539,L54595,L,300.1,311.2,1489,43.07322422471405,229,0,0,0,0,0,0
10540,H38549,H,297.7,308.8,1404,56.245291352305266,147,1,0,0,0,0,0
10541,L53912,L,301.7,311.0,1503,48.77204309225596,191,1,0,0,0,0,0
10542,L51482,L,301.7,310.1,2695,14.571926711727063,54,0,0,0,0,0,0
10543,M23432,M,297.7,308.5,1559,40.65018879083585,197,0,0,0,0,0,0
10544,L49797,L,299.4,309.1,1670,41.32807170403751,108,0,0,0,0,0,0
10545,L57152,L,298.6,308.2,1390,52.872498975040116,222,0,0,0,0,0,0
10546,L48025,L,296.3,307.3,1439,46.330534265932805,286,0,0,0,0,0,0
10547,M20194,M,303.4,312.6,2706,11.269966429642823,120,1,0,0,1,0,0
10548,M21631,M,301.2,310.7,1962,25.05479917061106,87,0,0,0,0,0,0
10549,M24786,M,298.5,308.6,1897,22.666858096435117,122,0,0,0,0,0,0
10550,L51597,L,302.6,310.4,1365,74.26132277912498,159,1,0,1,1,0,0
10551,L54523,L,299.6,310.2,1468,55.76308334879626,76,0,0,0,0,0,0
10552,H30815,H,298.9,310.2,1532,44.36181006132617,239,1,0,0,0,0,0
10553,M23380,M,298.3,309.5,1543,55.16948687152668,265,0,0,0,0,0,0
10554,L47233,L,298.7,309.0,1565,41.076133370243404,212,0,0,0,0,0,0
10555,L54139,L,300.6,311.0,1543,39.9317336067379,137,0,0,0,0,0,0
10556,L52278,L,304.2,313.4,1475,45.84016752959239,162,0,0,0,0,0,0
10557,L53421,L,301.1,310.5,1324,59.99992798015816,234,0,0,0,0,0,0
10558,L52444,L,303.4,312.8,1376,61.580351696835606,152,0,0,0,0,0,0
10559,M18920,M,302.0,310.9,1352,63.99897052993321,132,0,0,0,0,0,0
10560,M17234,M,299.2,308.4,1538,43.46071079791771,149,0,0,0,0,0,0
10561,L48748,L,298.2,308.2,1407,54.30638443992552,230,0,0,0,0,0,0
10562,L52420,L,303.7,313.0,1694,33.331293471198556,116,0,0,0,0,0,0
10563,M19916,M,303.9,312.9,1430,66.366652172607,237,0,0,0,0,0,0
10564,H33404,H,302.2,311.2,1692,32.433162824170815,193,0,0,0,0,0,0
10565,L55671,L,298.5,309.5,1579,42.204466099940156,193,0,0,0,0,0,0
10566,L55748,L,297.9,308.6,1691,34.63777377474962,157,0,0,0,0,0,0
10567,L49861,L,299.8,309.5,1545,37.910734786171496,67,0,0,0,0,0,0
10568,M18728,M,302.7,311.7,1759,37.48390193832348,68,0,0,0,0,0,0
10569,M20144,M,303.8,313.2,1732,33.19118311846251,223,0,0,0,0,0,0
10570,L48730,L,298.4,308.9,1638,36.8696365285916,149,1,0,0,0,0,0
10571,L51950,L,303.5,311.9,1344,56.03541774663355,165,1,0,1,0,0,0
10572,M20389,M,302.4,311.8,1539,44.69181644216126,168,0,0,0,0,0,0
10573,H30006,H,297.5,309.5,1668,30.714673663778502,306,0,0,0,0,0,0
10574,L54544,L,299.5,309.9,1402,58.74884490837881,98,0,0,0,0,0,0
10575,L54087,L,300.9,311.3,1449,46.88131319283151,217,0,0,0,0,0,0
10576,L47900,L,297.4,308.9,1809,28.409202925328948,205,0,0,0,0,0,0
10577,M20385,M,302.6,312.0,1363,51.32440998398468,143,0,0,0,0,0,0
10578,L51000,L,302.3,310.8,1421,45.19503938170012,179,0,0,0,0,0,0
10579,M18906,M,301.9,310.9,1421,52.70689792007819,105,0,0,0,0,0,0
10580,L51324,L,301.8,310.1,1738,31.90557426867438,109,0,0,0,0,0,0
10581,M15293,M,297.6,308.5,1848,27.23289243710052,100,0,0,0,0,0,0
10582,M18655,M,302.1,310.8,1409,46.19220893828508,98,0,0,0,0,0,0
10583,M23716,M,297.7,308.9,1327,71.30822834351888,64,0,0,0,0,0,0
10584,H35832,H,300.3,309.9,1405,58.71974667655077,271,0,0,0,0,0,0
10585,H38805,H,297.6,308.2,2071,21.443883132437826,188,1,0,0,0,0,0
10586,M22648,M,300.2,311.5,1547,48.72264156969531,141,0,0,0,0,0,0
10587,M21981,M,300.9,310.4,1375,52.04097038409978,154,0,0,0,0,0,0
10588,M17795,M,300.8,309.7,1680,31.321406289184335,229,0,0,0,0,0,0
10589,L56085,L,297.3,308.6,1385,57.767158575319215,218,0,0,0,0,0,0
10590,M17366,M,299.2,309.1,1503,37.191624225436996,78,0,0,0,0,0,0
10591,H38911,H,299.1,309.9,1443,46.15935364997493,74,0,0,0,0,0,0
10592,L55234,L,300.4,311.8,1405,54.087668302374674,116,0,0,0,0,0,0
10593,L49891,L,299.6,309.1,1407,62.22350474602985,131,0,0,0,0,0,0
10594,L56598,L,298.0,308.4,1432,52.914354543007136,75,0,0,0,0,0,0
10595,L52588,L,302.6,312.4,1628,38.839463801936816,81,0,0,0,0,0,0
10596,M23193,M,298.8,309.7,1477,58.12685227868678,180,0,0,0,0,0,0
10597,L48113,L,295.5,306.0,1597,39.208477304743,93,0,0,0,0,0,0
10598,M18581,M,302.2,311.2,1544,49.555146393768275,110,0,0,0,0,0,0
10599,M24409,M,299.6,311.1,1649,41.27327190737798,211,0,0,0,0,0,0
10600,L51532,L,301.9,309.7,1424,46.240549085926574,198,0,0,0,0,0,0
10601,L51145,L,302.3,311.5,1507,44.50265120203667,122,0,0,0,0,0,0
10602,L51490,L,301.4,310.0,1776,27.304471468810434,83,0,0,0,0,0,0
10603,L54839,L,300.5,311.6,1528,50.789423428158194,213,0,0,0,0,0,0
10604,L48637,L,299.0,310.3,1475,48.298243346301994,156,0,0,0,0,0,0
10605,H33810,H,302.3,310.1,1383,49.396418860104944,72,0,0,0,0,0,0
10606,L50414,L,300.8,309.4,1489,44.17694497339378,185,0,0,0,0,0,0
10607,M24566,M,299.0,310.1,1705,35.365728733346195,143,0,0,0,0,0,0
10608,L51184,L,302.0,311.1,1373,62.738080568282086,226,0,0,0,0,0,0
10609,L51779,L,303.1,311.1,1420,66.56978792373286,172,0,0,0,0,0,0
10610,L47558,L,297.3,308.2,1754,33.799713897184766,178,0,0,0,0,0,0
10611,L51612,L,302.4,310.2,1445,54.89856355636552,183,0,0,0,0,0,0
10612,H34329,H,303.5,312.3,1386,60.48637968835378,89,0,0,0,0,0,0
10613,M19341,M,302.6,310.4,1544,42.70474461795139,84,0,0,0,0,0,0
10614,L54630,L,300.3,311.8,1451,47.22768515053732,126,0,0,0,0,0,0
10615,L53204,L,300.7,310.9,1356,74.85061924363654,114,1,0,0,1,0,0
10616,L49943,L,299.8,309.2,1491,54.46980444528709,265,0,0,0,0,0,0
10617,H30675,H,297.6,309.0,1885,30.42270766364287,69,0,0,0,0,0,0
10618,M19751,M,303.7,312.3,1756,29.876392246379858,260,0,0,0,0,0,0
10619,L51123,L,302.3,311.4,1333,74.27545522713193,284,1,0,0,1,1,0
10620,L47459,L,298.0,308.1,1819,24.92925822951353,130,1,0,0,0,0,0
10621,L52011,L,303.5,312.0,1366,65.94933315886087,91,1,0,1,0,0,0
10622,M19052,M,302.5,311.0,1463,51.64034728111341,252,0,0,0,0,0,0
10623,M15023,M,298.4,308.2,1468,52.02804026468359,60,0,0,0,0,0,0
10624,L49860,L,299.8,309.5,1641,31.816681569064265,79,0,0,0,0,0,0
10625,L55641,L,298.7,309.9,1446,52.4810763848247,97,0,0,0,0,0,0
10626,L52070,L,303.7,312.4,1525,49.81125300369849,246,0,0,0,0,0,0
10627,L54333,L,300.2,310.0,1493,58.6393134587494,221,0,0,0,0,0,0
10628,L55133,L,301.0,312.0,1447,41.446555284439356,86,0,0,0,0,0,0
10629,L49126,L,298.2,308.1,1622,39.9006861001281,113,0,0,0,0,0,0
10630,L54262,L,300.7,310.3,1458,45.605523441680006,259,0,0,0,0,0,0
10631,L48935,L,298.0,307.3,1424,53.43660581930316,232,0,0,0,0,0,0
10632,L48696,L,298.2,308.9,1278,55.26115345210103,96,0,0,0,0,0,0
10633,L50668,L,301.9,310.9,1379,62.98432161163441,149,0,0,0,0,0,0
10634,L47788,L,298.0,309.9,1403,54.09786372416799,91,0,0,0,0,0,0
10635,L53806,L,301.6,310.6,1613,44.19487200362412,157,0,0,0,0,0,0
10636,H34909,H,302.9,312.5,1357,63.00587625330588,61,0,0,0,0,0,1
10637,M18537,M,302.3,311.7,1368,61.28670924564495,205,0,0,0,0,0,0
10638,L56110,L,297.4,308.4,1571,46.214392354767355,68,0,0,0,0,0,0
10639,L49650,L,298.9,308.5,1467,51.286562690806804,182,0,0,0,0,0,0
10640,L53432,L,300.8,310.3,1538,42.328167776417416,266,1,0,0,0,0,0
10641,M21981,M,300.9,310.4,1375,51.70908497170143,144,0,0,0,0,0,0
10642,L51239,L,301.9,310.8,1465,54.81130039828748,98,0,0,0,0,0,0
10643,M24145,M,298.2,309.0,1410,53.53472241124701,128,0,0,0,0,0,0
10644,L47930,L,296.7,308.0,1535,44.60116526705729,273,0,0,0,0,0,0
10645,L55081,L,300.8,312.4,1365,54.27756173040378,202,0,0,0,0,0,0
10646,L49597,L,298.9,308.3,1576,43.24215605455326,81,0,0,0,0,0,0
10647,L52437,L,303.5,313.0,1482,43.44418101709687,131,0,0,0,0,0,0
10648,L53273,L,301.0,310.8,1375,67.12415963390475,83,0,0,0,0,0,0
10649,L47576,L,297.4,308.3,1490,54.73686674534589,204,0,0,0,0,0,0
10650,L56986,L,298.3,309.1,1417,70.82929633350199,214,0,0,0,0,0,0
10651,M20321,M,302.9,312.3,1339,62.48012000834944,190,0,0,0,0,0,0
10652,L54753,L,300.3,311.1,1605,41.36256208214435,230,0,0,0,0,0,0
10653,M23303,M,298.6,309.9,1668,36.70984603740133,65,0,0,0,0,0,0
10654,L57159,L,298.5,308.3,1334,54.875801369832764,251,0,0,0,0,0,0
10655,M18486,M,302.2,311.5,1360,61.833613155073984,95,0,0,0,0,0,0
10656,L52288,L,303.9,313.3,1394,57.60991134579336,174,0,0,0,0,0,0
10657,L47203,L,299.0,309.4,1758,31.50045643474514,127,0,0,0,0,0,0
10658,M18688,M,302.3,310.8,1762,35.41601023409063,201,0,0,0,0,0,0
10659,M18989,M,301.8,310.3,1666,39.52397293468711,60,0,0,0,0,0,0
10660,M20446,M,302.4,311.8,1557,36.02197090836138,111,0,0,0,0,0,0
