UDI,Product ID,Type,Air temperature [K],Process temperature [K],Rotational speed [rpm],Torque [Nm],Tool wear [min],Machine failure,TWF,HDF,PWF,OSF,RNF
11130,L52006,L,303.4,311.8,2268,21.562961671854033,140,0,0,0,0,0,0
11131,M22420,M,300.3,311.3,1377,74.455655414101,227,0,0,0,0,0,0
11132,M21006,M,301.1,311.1,1470,50.722093160837964,255,0,0,0,0,0,0
11133,M23853,M,297.2,307.9,1632,48.391373558370866,283,0,0,0,0,0,0
11134,L47597,L,297.4,308.4,1394,66.58925739325697,340,1,0,0,0,0,0
11135,L55846,L,297.5,308.7,1407,53.68164005055538,271,0,0,0,0,0,0
11136,L56379,L,297.9,308.8,1613,42.74104734894501,188,0,0,0,0,0,0
11137,L49042,L,297.9,307.7,1517,61.51019305723465,161,0,0,0,0,0,0
11138,M15924,M,296.8,307.9,1409,62.71234671500694,268,0,0,0,0,0,0
11139,M21371,M,301.2,310.1,2280,19.484531957240183,131,0,0,0,0,0,0
11140,M23665,M,297.4,308.6,1469,59.41353727382191,208,0,0,0,0,0,0
11141,H30217,H,296.9,307.8,1549,52.363579038733896,209,0,0,0,0,0,0
11142,L52144,L,303.9,312.7,1602,41.015334870022635,289,0,0,0,0,0,0
11143,M24406,M,299.7,311.2,1560,59.70805146319378,226,0,0,0,0,0,0
11144,M23235,M,298.8,309.6,1384,63.16518800986489,156,0,0,0,0,0,0
11145,L56583,L,297.7,308.1,1697,34.70347848640581,292,0,0,0,0,0,0
11146,L48066,L,295.7,306.2,1458,53.85171755516832,210,1,0,0,0,0,0
11147,M21606,M,301.7,311.1,1578,57.00255841254062,277,0,0,0,0,0,0
11148,L52771,L,302.5,312.0,1574,44.0227363597087,175,0,0,0,0,0,0
11149,L57061,L,298.8,309.8,1493,49.98809768014561,216,0,0,0,0,0,0
11150,M23255,M,298.5,309.5,1483,51.04396706686569,228,1,0,0,0,0,0
11151,L50852,L,302.3,311.6,1658,41.23572323680831,270,0,0,0,0,0,0
11152,L51329,L,301.9,310.4,1603,48.11727303962229,180,0,0,0,0,0,0
11153,M24004,M,297.5,308.5,1447,51.18940610282951,249,0,0,0,0,0,0
11154,L48812,L,297.9,307.9,1426,60.09953100361363,220,0,0,0,0,0,0
11155,M20390,M,302.3,311.8,1355,67.60117685696302,231,0,0,0,0,0,0
11156,H30676,H,297.8,309.2,1648,47.069684208480545,165,0,0,0,0,0,0
11157,L52638,L,303.1,312.6,1514,57.063603396961966,249,1,0,0,0,0,0
11158,L48208,L,296.3,307.4,1472,52.82838383088151,133,0,0,0,0,0,0
11159,H39303,H,298.8,309.6,1516,52.41201155656982,255,0,0,0,0,0,0
11160,L47455,L,298.0,308.0,1401,71.47495083757796,157,0,0,0,0,0,0
11161,L50498,L,301.4,310.4,1436,65.43611090263238,260,0,0,0,0,0,0
11162,M22420,M,300.3,311.3,1377,74.26423427818739,227,0,0,0,0,0,0
11163,L53303,L,300.9,310.9,1477,60.30209284188208,208,0,0,0,0,0,0
11164,L54374,L,300.1,310.1,1380,73.53100208690043,187,0,0,0,0,0,0
11165,L50742,L,301.7,310.6,1471,55.90128575005196,215,1,0,0,0,0,0
11166,H38752,H,298.5,309.0,1531,42.244932739775905,329,0,0,0,0,0,0
11167,L51026,L,302.3,310.9,1403,66.48858108612252,316,0,0,0,0,0,0
11168,L56817,L,299.2,310.3,1463,52.13473220040713,277,0,0,0,0,0,0
11169,L53827,L,301.5,310.5,1927,31.640384364463323,298,0,0,0,0,0,0
11170,L56276,L,297.2,308.1,1712,42.99403336493849,339,0,0,0,0,0,0
11171,M17609,M,299.7,309.2,1685,35.307361131213504,305,0,0,0,0,0,0
11172,L56895,L,299.1,310.1,1373,72.9652870669594,238,0,0,0,0,0,0
11173,L54160,L,300.8,311.3,1505,56.867693058095334,276,0,0,0,0,0,0
11174,L49073,L,297.8,307.5,1631,39.99651643532022,250,0,0,0,0,0,0
11175,L54622,L,300.0,311.5,1601,50.41211482778133,173,0,0,0,0,0,0
11176,L54296,L,301.0,310.5,1601,43.87445374446415,200,0,0,0,0,0,0
11177,L48148,L,295.9,306.7,1547,55.003773718897314,214,0,0,0,0,0,0
11178,M24281,M,298.1,308.5,1382,73.6598108947194,112,0,0,0,0,0,0
11179,H37019,H,300.4,311.3,2026,26.039902281610157,175,0,0,0,0,0,0
11180,L47580,L,297.4,308.5,2100,22.454315595995343,286,0,0,0,0,0,0
11181,L48488,L,298.9,310.1,1750,35.86197563166089,307,0,0,0,0,0,0
11182,L55269,L,300.1,311.3,1676,40.25761435633832,270,0,0,0,0,0,0
11183,M24051,M,297.9,309.0,1970,29.228563086089217,141,1,0,0,0,0,0
11184,M15023,M,298.4,308.2,1468,59.14571783005313,91,0,0,0,0,0,0
11185,M18524,M,302.3,311.7,1685,36.9914512115916,275,0,0,0,0,0,0
11186,L52112,L,303.3,312.1,1418,55.57050806645265,228,0,0,0,0,0,0
11187,L52255,L,304.1,313.2,1366,59.47896062530214,130,0,0,0,0,0,0
11188,L47449,L,298.0,308.0,1524,51.723605530526925,140,0,0,0,0,0,0
11189,M23005,M,299.7,310.9,1685,47.821468960421576,230,0,0,0,0,0,0
11190,L55119,L,300.8,311.8,1417,53.09910037507442,338,0,0,0,0,0,0
11191,L51778,L,303.1,311.2,1399,64.03086022003458,230,0,0,0,0,0,0
11192,L49228,L,299.3,309.2,1465,53.33516079118318,265,0,0,0,0,0,0
11193,L56360,L,297.9,309.1,1507,48.94054738928701,149,0,0,0,0,0,0
11194,H33908,H,302.6,310.4,1649,38.701378329418475,169,0,0,0,0,0,0
11195,L49636,L,299.1,308.6,1555,45.609476105448614,240,0,0,0,0,0,0
11196,M21877,M,300.7,310.6,1474,46.79306316425048,119,0,0,0,0,0,0
11197,L56425,L,298.3,308.9,1708,35.846601711762474,306,0,0,0,0,0,0
11198,L52306,L,304.3,313.5,1802,33.91644414906717,268,0,0,0,0,0,0
11199,M22862,M,300.9,312.1,1851,31.41836105059354,283,0,0,0,0,0,0
11200,L54184,L,300.5,310.6,1950,26.542540729037974,301,0,0,0,0,0,0
11201,M14860,M,298.1,308.6,1551,62.36501470387225,116,0,0,0,0,0,0
11202,L53030,L,301.3,311.1,1560,45.82207217258676,135,0,0,0,0,0,0
11203,L54349,L,300.3,310.2,1492,70.61862577185144,102,0,0,0,0,0,0
11204,L49585,L,299.1,308.7,1498,52.89895967309154,289,0,0,0,0,0,0
11205,M15218,M,297.6,308.3,1467,50.66582569811334,180,0,0,0,0,0,0
11206,L50236,L,300.2,309.2,1667,39.03050506201289,180,0,0,0,0,0,0
11207,H31153,H,298.5,307.9,1260,68.21598984572917,292,0,0,0,0,0,0
11208,H39410,H,298.9,308.4,1632,40.967822907194616,105,0,0,0,0,0,0
11209,L50742,L,301.7,310.6,1471,62.81123319433084,217,1,0,0,0,0,0
11210,H33815,H,302.2,310.0,1468,57.28340566842105,172,0,0,0,0,0,0
11211,M18519,M,302.2,311.5,1734,33.34861771831165,260,0,0,0,0,0,0
11212,L50247,L,300.1,309.2,1533,47.235368627989295,207,0,0,0,0,0,0
11213,L49147,L,297.9,307.6,1589,48.080066297898746,239,0,0,0,0,0,0
11214,M20543,M,302.2,311.6,1592,48.77993726870585,203,0,0,0,0,0,0
11215,L52483,L,303.9,313.2,1481,62.09860957399873,304,0,0,0,0,0,0
11216,L54395,L,299.9,309.8,1477,61.45215754987819,204,0,0,0,0,0,0
11217,L56917,L,298.9,310.0,1791,36.90551627391459,311,0,0,0,0,0,0
11218,M23148,M,298.8,310.6,1640,42.720403138821794,160,0,0,0,0,0,0
11219,M18524,M,302.3,311.7,1685,35.31956708878585,251,0,0,0,0,0,0
11220,M19582,M,303.4,311.8,1391,61.55180343771577,317,0,0,0,0,0,0
11221,L56669,L,298.9,309.7,1407,58.28237674949692,335,1,0,0,0,0,0
11222,H35709,H,301.1,310.6,1782,33.3724754579751,216,0,0,0,0,0,0
11223,L51318,L,301.7,310.2,1311,79.10910150578725,146,1,0,1,0,0,0
11224,L53641,L,300.6,310.0,1505,45.844141066375826,207,0,0,0,0,0,0
11225,M15399,M,297.4,309.3,1775,34.66346610718339,202,0,0,0,0,0,0
11226,M24320,M,298.4,309.2,1399,62.9474566273612,270,0,0,0,0,0,0
11227,M20900,M,300.7,311.1,1438,62.8681146831887,222,0,0,0,0,0,0
11228,M20394,M,302.3,311.7,1494,53.33132325486509,226,0,0,0,0,0,0
11229,L54374,L,300.1,310.1,1380,72.52170873855187,158,0,0,0,0,0,0
11230,L52368,L,304.0,313.2,1632,43.32173920658214,242,0,0,0,0,0,0
11231,M24145,M,298.2,309.0,1410,63.501764630904916,220,0,0,0,0,0,0
11232,M24145,M,298.2,309.0,1410,61.11352575529961,209,0,0,0,0,0,0
11233,M21877,M,300.7,310.6,1474,51.926247088218226,147,0,0,0,0,0,0
11234,L52665,L,302.6,312.1,1344,70.65360343307462,341,0,0,0,0,0,0
11235,L52352,L,304.2,313.4,1740,35.292554584785286,194,0,0,0,0,0,0
11236,L54374,L,300.1,310.1,1380,73.09024612766036,175,0,0,0,0,0,0
11237,L55612,L,298.8,310.0,1537,51.69005375952715,312,1,0,0,0,0,0
11238,L48990,L,298.1,307.6,1364,64.67970028774444,255,0,0,0,0,0,0
11239,L48290,L,296.5,307.4,1292,66.95577632021605,149,0,0,0,0,0,0
11240,L52912,L,302.2,311.7,1412,54.10334129379169,325,0,0,0,0,0,0
11241,L52108,L,303.5,312.3,1584,49.38788709827336,182,0,0,0,0,0,0
11242,L56349,L,297.7,308.8,1896,31.9029970496179,296,0,0,0,0,0,0
11243,L49179,L,298.4,308.0,1540,48.43983983058326,151,0,0,0,0,0,0
11244,L49577,L,299.2,308.6,1582,50.95518398874432,283,0,0,0,0,0,0
11245,H37121,H,300.5,311.4,1679,42.05863906913594,171,0,0,0,0,0,0
11246,M21085,M,301.2,311.0,1424,56.293323360662285,278,0,0,0,0,0,0
11247,H30851,H,298.8,309.9,1439,54.841631874045476,144,0,0,0,0,0,0
11248,H34569,H,304.2,313.3,1625,50.354371095831176,171,0,0,0,0,0,0
11249,L54751,L,300.3,311.1,1606,43.65890234677217,268,0,0,0,0,0,0
11250,H37521,H,300.3,311.9,1390,63.77963167446983,289,0,0,0,0,0,0
11251,L50414,L,300.8,309.4,1489,55.51197991225456,232,0,0,0,0,0,0
11252,L49426,L,299.3,308.4,1406,54.66086274731236,116,0,0,0,0,0,0
11253,M15666,M,297.0,307.9,1422,69.19003623211212,259,0,0,0,0,0,0
11254,L55548,L,298.9,309.8,1534,58.512147879012815,113,0,0,0,0,0,0
11255,L49523,L,299.1,308.3,1305,73.66528875766546,162,0,0,0,0,0,0
11256,M24119,M,298.2,309.0,1694,35.74079976178936,111,0,0,0,0,0,0
11257,H30851,H,298.8,309.9,1439,57.10873371147348,160,0,0,0,0,0,0
11258,L51318,L,301.7,310.2,1311,78.50662667232862,135,1,0,1,0,0,0
11259,L55223,L,300.7,311.9,1486,44.91418137362169,135,0,0,0,0,0,0
11260,L56669,L,298.9,309.7,1407,52.790695509476166,317,1,0,0,0,0,0
11261,L52653,L,302.7,312.2,1369,75.99476249234814,266,0,0,0,0,0,0
11262,L48574,L,299.1,310.4,1527,56.86439175937935,264,0,0,0,0,0,0
11263,L50677,L,301.9,311.0,1642,39.36558154734393,228,0,0,0,0,0,0
11264,L53966,L,301.2,310.6,1409,68.97271490691742,188,0,0,0,0,0,0
11265,M19497,M,303.1,311.3,1847,31.135602981711923,325,0,0,0,0,0,0
11266,M17655,M,300.3,309.5,1405,71.463698289344,176,0,0,0,0,0,0
11267,M19544,M,303.6,311.8,1421,53.73671440066174,220,0,0,0,0,0,0
11268,L48770,L,298.2,308.4,1497,47.94729162857624,341,0,0,0,0,0,0
11269,H38752,H,298.5,309.0,1531,41.08792954576675,340,0,0,0,0,0,0
11270,M21997,M,300.6,310.0,1486,56.025745278225735,223,0,0,0,0,0,0
11271,L54395,L,299.9,309.8,1477,62.57917768429257,205,0,0,0,0,0,0
11272,L50064,L,300.6,309.6,1409,58.813050617678016,195,0,0,0,0,0,0
11273,M21663,M,301.1,310.7,1367,58.07714919406366,230,0,0,0,0,0,0
11274,M20939,M,300.8,310.7,1371,58.592003503140205,350,0,0,0,0,0,0
11275,L55800,L,297.6,308.5,1475,53.14072523586631,139,0,0,0,0,0,0
11276,L54642,L,300.0,311.3,1703,37.9267088419716,192,0,0,0,0,0,0
11277,L49053,L,298.4,308.1,1367,84.5063849421505,222,0,0,0,0,0,0
11278,L50651,L,301.8,310.7,1441,65.92451822082367,182,0,0,0,0,0,0
11279,L51765,L,302.8,311.1,1563,39.07682959028641,173,0,0,0,0,0,0
11280,L50781,L,301.7,310.5,1377,55.68606658706378,310,0,0,0,0,0,0
11281,L50966,L,302.3,310.9,1587,51.760312371777324,145,0,0,0,0,0,0
11282,L55859,L,297.3,308.5,1456,69.92779529951706,288,0,0,0,0,0,0
11283,M18129,M,301.3,310.0,1696,43.32203053243217,335,0,0,0,0,0,0
11284,L49148,L,298.0,307.6,1281,69.17250187805946,228,0,0,0,0,0,0
11285,L50236,L,300.2,309.2,1667,39.01967119677813,178,0,0,0,0,0,0
11286,L50591,L,301.3,310.3,1419,78.36556325666272,260,0,0,0,0,0,0
11287,M21360,M,300.9,310.0,1416,63.206182075826945,301,0,0,0,0,0,0
11288,M15958,M,296.9,307.4,1521,45.58711030108248,161,0,0,0,0,0,0
11289,M17080,M,299.6,309.0,1736,33.12919743974394,248,0,0,0,0,0,0
11290,L53641,L,300.6,310.0,1505,49.537888675238015,188,0,0,0,0,0,0
11291,L56124,L,297.3,308.3,1471,52.39483583001275,175,0,0,0,0,0,0
11292,H31528,H,299.4,309.1,1373,60.522711346326304,205,0,0,0,0,0,0
11293,L51241,L,301.9,310.8,1906,28.24309192074424,210,0,0,0,0,0,0
11294,L51439,L,302.7,311.2,1545,45.41328513957034,227,0,0,0,0,0,0
11295,L51228,L,301.9,311.0,2691,14.487906569325665,121,0,0,0,1,0,0
11296,M22789,M,300.6,311.6,1669,39.42358679381395,319,0,0,0,0,0,0
11297,L53134,L,300.8,310.9,1732,28.485598884118232,225,0,0,0,0,0,0
11298,M18087,M,300.5,309.3,1589,46.92071494283941,207,0,0,0,0,0,0
11299,L53272,L,300.9,310.7,1658,35.201692563186896,143,0,0,0,0,0,0
11300,L49344,L,299.6,309.2,1540,47.36892803347353,313,0,0,0,0,0,0
11301,H31496,H,299.4,309.2,1513,45.22139801986614,320,0,0,0,0,0,0
11302,M22420,M,300.3,311.3,1377,73.71024514353611,249,0,0,0,0,0,0
11303,L56425,L,298.3,308.9,1708,35.92220545729207,322,0,0,0,0,0,0
11304,L49344,L,299.6,309.2,1540,48.43862573611684,313,0,0,0,0,0,0
11305,L55223,L,300.7,311.9,1486,45.393214800864335,134,0,0,0,0,0,0
11306,L51836,L,303.1,311.2,1626,41.73541657187993,156,0,0,0,0,0,0
11307,L53210,L,300.6,310.7,1397,69.86911814593259,210,0,0,0,0,0,0
11308,M20853,M,300.7,310.6,1407,53.95749251367042,330,0,0,0,0,0,0
11309,M23951,M,297.2,308.0,1765,43.15638257351443,308,0,0,0,0,0,0
11310,L55846,L,297.5,308.7,1407,54.277467145568586,297,0,0,0,0,0,0
11311,L49128,L,298.1,308.1,1410,60.771207714484056,159,0,0,0,0,0,0
11312,L54729,L,300.3,311.4,1544,57.01355537009546,202,0,0,0,0,0,0
11313,L47875,L,297.6,309.0,1487,61.78542276974057,191,0,0,0,0,0,0
11314,L48876,L,297.9,307.6,1550,52.41069348898803,132,0,0,0,0,0,0
11315,H31153,H,298.5,307.9,1260,75.45174627383588,271,0,0,0,0,0,0
11316,L50463,L,301.2,309.9,1449,64.58531854219409,121,0,0,0,0,0,0
11317,L49045,L,297.9,307.7,1567,42.65157886258478,219,0,0,0,0,0,0
11318,L55640,L,298.7,309.9,1372,71.4655771708465,164,0,0,0,0,0,0
11319,L53623,L,300.8,310.3,1537,44.14897778608114,172,0,0,0,0,0,0
11320,L50381,L,300.2,309.1,1479,63.385366483319615,135,0,0,0,0,0,0
11321,L56669,L,298.9,309.7,1407,55.598638796445215,344,1,0,0,0,0,0
11322,M21417,M,301.5,310.6,1638,42.16886487595011,244,0,0,0,0,0,0
11323,L47581,L,297.5,308.5,1722,40.755632028340884,283,0,0,0,0,0,0
11324,L52328,L,304.4,313.6,1507,56.63292249649563,152,1,0,0,0,0,0
11325,L48812,L,297.9,307.9,1426,56.65193738845939,184,0,0,0,0,0,0
11326,M15399,M,297.4,309.3,1775,36.628152942416854,214,0,0,0,0,0,0
11327,L47809,L,298.3,310.1,1523,63.7577333064996,229,0,0,0,0,0,0
11328,L51624,L,302.4,310.2,2224,22.202796925533754,252,0,0,0,0,0,0
11329,L47437,L,298.0,308.0,1615,39.09913482911502,147,1,0,0,0,0,0
11330,L52222,L,304.1,313.2,1569,48.34273736577834,243,0,0,0,0,0,0
11331,M18317,M,301.5,310.4,2639,14.327404644910938,172,0,0,0,1,0,0
11332,L50498,L,301.4,310.4,1436,66.81421965272193,237,0,0,0,0,0,0
11333,M14860,M,298.1,308.6,1551,57.58605593968393,124,0,0,0,0,0,0
11334,L55117,L,300.8,311.7,1578,41.63215576942027,364,1,0,0,0,0,0
11335,L55548,L,298.9,309.8,1534,56.36874645599246,137,0,0,0,0,0,0
11336,L53605,L,300.3,309.9,1393,72.30851934360855,139,0,0,0,0,0,0
11337,M21006,M,301.1,311.1,1470,46.99456096124074,281,0,0,0,0,0,0
11338,L49760,L,299.3,309.1,1293,62.39939550874822,319,0,0,0,0,0,0
11339,M23821,M,297.3,308.0,1403,52.5813453557032,175,1,0,0,0,0,0
11340,L50237,L,300.1,309.1,1400,65.24719256067978,226,0,0,0,0,0,0
11341,L53898,L,301.4,310.6,2137,22.04062415495372,237,0,0,0,0,0,0
11342,M18468,M,301.7,310.8,1954,25.86548322033793,344,0,0,0,0,0,0
11343,M21066,M,300.8,310.6,1669,35.25078693311416,218,0,0,0,0,0,0
11344,L47522,L,297.4,308.2,1471,62.37133290463348,168,0,0,0,0,0,0
11345,L50498,L,301.4,310.4,1436,68.62050024411157,264,0,0,0,0,0,0
11346,M18599,M,302.2,311.2,1663,38.06789391040872,222,0,0,0,0,0,0
11347,M23093,M,299.1,310.6,1449,64.38661560282964,175,1,0,0,0,0,0
11348,H35028,H,303.0,312.2,1624,34.66454463996279,224,0,0,0,0,0,0
11349,L53104,L,300.3,310.2,1369,65.3368917019339,156,0,0,0,0,0,0
11350,L54751,L,300.3,311.1,1606,37.744435014293686,270,0,0,0,0,0,0
11351,L50644,L,301.7,310.6,1303,73.56648006459919,161,0,0,0,0,0,0
11352,L49128,L,298.1,308.1,1410,56.760689569013216,154,0,0,0,0,0,0
11353,H38752,H,298.5,309.0,1531,44.660266885564994,341,0,0,0,0,0,0
11354,M20111,M,303.4,312.9,1307,64.00118383239351,163,0,0,0,0,0,0
11355,L56838,L,299.0,309.9,1548,47.07368153020772,306,0,0,0,0,0,0
11356,L54296,L,301.0,310.5,1601,41.7551607188597,187,0,0,0,0,0,0
11357,M17624,M,299.9,309.3,1389,74.8084566564116,134,0,0,0,0,0,0
11358,L51241,L,301.9,310.8,1906,29.025748083669157,219,0,0,0,0,0,0
11359,L48544,L,298.7,310.2,1566,43.368121262093105,211,0,0,0,0,0,0
11360,H37294,H,300.7,312.4,1457,66.8159177738247,203,0,0,0,0,0,0
11361,L48520,L,298.6,310.2,1569,50.42417474169763,135,0,0,0,0,0,0
11362,L49009,L,297.8,307.2,1880,28.981976793183254,290,0,0,0,0,0,0
11363,L49322,L,299.3,308.9,1376,84.52303327543332,270,0,0,0,0,0,0
11364,M18431,M,301.7,310.6,1691,35.56655366896415,235,0,0,0,0,0,0
11365,M19873,M,303.8,312.9,1594,46.74731569350364,190,0,0,0,0,0,0
11366,L50414,L,300.8,309.4,1489,52.033479784151034,231,0,0,0,0,0,0
11367,L50821,L,302.3,311.6,1488,56.40325739254688,198,0,0,0,0,0,0
11368,L56368,L,297.9,309.0,1502,55.96858394972462,169,1,0,0,0,0,0
11369,L50498,L,301.4,310.4,1436,63.001904868109705,232,0,0,0,0,0,0
11370,L55751,L,297.9,308.6,2262,20.12278018876986,270,0,0,0,0,0,0
11371,M19497,M,303.1,311.3,1847,32.31079067698644,321,0,0,0,0,0,0
11372,L55650,L,298.7,309.9,1464,50.20074701250936,225,0,0,0,0,0,0
11373,L47396,L,298.3,308.6,1499,53.19873849412461,262,0,0,0,0,0,0
11374,L54027,L,301.2,311.4,1757,42.68172925377498,112,0,0,0,0,0,0
11375,H32781,H,301.5,310.7,1790,37.9076136734198,123,0,0,0,0,0,0
11376,H32164,H,299.7,309.2,1456,55.410736294713345,264,0,0,0,0,0,0
11377,L51329,L,301.9,310.4,1603,49.79217298145317,149,0,0,0,0,0,0
11378,L48916,L,298.4,307.9,1544,50.581213688628814,256,0,0,0,0,0,0
11379,L50873,L,302.1,311.3,1521,36.20715367304584,287,0,0,0,0,0,0
11380,H33908,H,302.6,310.4,1649,39.529058509713934,171,0,0,0,0,0,0
11381,L51228,L,301.9,311.0,2691,16.31716220287002,147,0,0,0,1,0,0
11382,L52699,L,302.5,311.9,1452,60.77929414784279,200,0,0,0,0,0,0
11383,L48290,L,296.5,307.4,1292,66.27567890734055,168,0,0,0,0,0,0
11384,M23035,M,299.9,311.3,1445,52.52234015098799,313,0,0,0,0,0,0
11385,L51624,L,302.4,310.2,2224,20.882577094741592,254,0,0,0,0,0,0
11386,L51342,L,302.0,310.4,1591,40.88951559374563,238,0,0,0,0,0,0
11387,L53966,L,301.2,310.6,1409,63.13155391731581,191,0,0,0,0,0,0
11388,H34970,H,302.5,312.0,1357,49.00586500573966,307,0,0,0,0,0,0
11389,M22765,M,300.8,312.4,1465,52.31799628325032,265,0,0,0,0,0,0
11390,L52023,L,303.3,311.8,1842,33.199080537366925,154,0,0,0,0,0,0
11391,L50237,L,300.1,309.1,1400,61.393493535099644,164,1,0,0,0,0,0
11392,L51090,L,302.4,311.4,1831,37.974445972832115,238,0,0,0,0,0,0
11393,M18294,M,301.5,310.5,1412,56.00061494810442,299,1,0,0,0,0,0
11394,L56910,L,298.8,310.0,1528,55.963737305465386,274,0,0,0,0,0,0
11395,L48153,L,295.9,306.6,1679,44.75953934551634,250,0,0,0,0,0,0
11396,L48066,L,295.7,306.2,1458,51.20530406396421,213,1,0,0,0,0,0
11397,L50524,L,301.4,310.7,1706,32.06845711568593,303,0,0,0,0,0,0
11398,L56884,L,298.9,310.1,1577,62.82764875161221,169,0,0,0,0,0,0
11399,M23008,M,299.5,310.7,1488,50.05052850820525,188,0,0,0,0,0,0
11400,L55751,L,297.9,308.6,2262,20.342624067202536,279,0,0,0,0,0,0
11401,L47875,L,297.6,309.0,1487,64.82988511341534,204,0,0,0,0,0,0
11402,L53292,L,300.7,310.8,1925,29.997466456381428,207,0,0,0,0,0,0
11403,L51241,L,301.9,310.8,1906,30.444120271778562,186,0,0,0,0,0,0
11404,L56667,L,298.9,309.6,1583,48.71948839835999,326,0,0,0,0,0,0
11405,L52108,L,303.5,312.3,1584,54.54476180938513,191,0,0,0,0,0,0
11406,L54137,L,300.7,311.1,1324,70.4667608317582,176,0,0,0,0,0,0
11407,L48530,L,298.7,310.2,1436,65.57231180185823,133,0,0,0,0,0,0
11408,L56838,L,299.0,309.9,1548,49.11132045630616,327,0,0,0,0,0,0
11409,M24818,M,298.1,307.8,1525,45.01825982172941,261,0,0,0,0,0,0
11410,M24229,M,297.7,308.3,1547,49.306416861155455,178,0,0,0,0,0,0
11411,H37545,H,299.9,311.2,1364,68.06878171373691,177,0,0,0,0,0,0
11412,M20326,M,302.9,312.3,1426,62.38965829010588,283,0,0,0,0,0,0
11413,H32164,H,299.7,309.2,1456,51.52880794215706,285,0,0,0,0,0,0
11414,M18468,M,301.7,310.8,1954,22.96221804348287,311,0,0,0,0,0,0
11415,M23824,M,297.2,307.9,1456,58.57040520722742,198,1,0,0,0,0,0
11416,L50314,L,300.2,309.6,1359,61.663025829668854,182,0,0,0,0,0,0
11417,M18347,M,301.8,310.8,1508,50.816454994314114,222,0,0,0,0,0,0
11418,L51173,L,302.3,311.3,1324,60.94396315400226,265,0,0,0,0,0,0
11419,M19582,M,303.4,311.8,1391,66.36626484737916,287,0,0,0,0,0,0
11420,H32781,H,301.5,310.7,1790,36.51374308725978,137,0,0,0,0,0,0
11421,M23255,M,298.5,309.5,1483,52.80677492344564,215,1,0,0,0,0,0
11422,M17731,M,300.7,309.6,1536,49.80550601161285,136,0,0,0,0,0,0
11423,L51854,L,303.4,311.5,1414,57.57167760263391,196,0,0,0,0,0,0
11424,M24119,M,298.2,309.0,1694,34.58629145125337,109,0,0,0,0,0,0
11425,L50661,L,302.0,310.9,1663,43.4856228855403,200,0,0,0,0,0,0
11426,M17596,M,299.7,309.1,1576,45.18502220186946,238,1,0,0,0,0,0
11427,L54160,L,300.8,311.3,1505,55.73589069510584,255,0,0,0,0,0,0
11428,M22452,M,300.5,311.2,1551,44.99720133350259,317,0,0,0,0,0,0
11429,L52052,L,303.7,312.4,1316,70.8674141661508,267,0,0,0,0,0,0
11430,L52534,L,303.4,312.6,1462,49.91722507678747,232,0,0,0,0,0,0
11431,M17731,M,300.7,309.6,1536,49.88193249483432,147,0,0,0,0,0,0
11432,L54374,L,300.1,310.1,1380,73.53431683743452,182,0,0,0,0,0,0
11433,L51257,L,302.0,310.5,1635,51.60023478601156,227,0,0,0,0,0,0
11434,L56838,L,299.0,309.9,1548,42.383607069297504,353,0,0,0,0,0,0
11435,H35709,H,301.1,310.6,1782,33.38006588257309,219,0,0,0,0,0,0
11436,L56344,L,297.6,308.6,2384,18.75206488598586,288,0,0,0,0,0,0
11437,H30676,H,297.8,309.2,1648,47.99384832561012,144,0,0,0,0,0,0
11438,L52328,L,304.4,313.6,1507,55.66189521429506,121,1,0,0,0,0,0
11439,L53413,L,301.2,310.9,1467,53.04707493153802,282,1,0,0,0,0,0
11440,L50005,L,300.3,309.4,1470,49.737604889358686,273,0,0,0,0,0,0
11441,M16276,M,298.7,309.9,2083,22.81982595368597,335,0,0,0,0,0,0
11442,L52442,L,303.4,312.8,1449,58.28354466919287,187,0,0,0,0,0,0
11443,M18431,M,301.7,310.6,1691,36.49439683923527,252,0,0,0,0,0,0
11444,M24406,M,299.7,311.2,1560,64.61630269151175,217,0,0,0,0,0,0
11445,M18104,M,301.0,309.6,1397,68.52147502029149,283,0,0,0,0,0,0
11446,L54248,L,300.8,310.7,1461,54.998111017945895,306,0,0,0,0,0,0
11447,M21371,M,301.2,310.1,2280,19.522082992619993,139,0,0,0,0,0,0
11448,L55541,L,298.6,309.5,1450,61.89580980591594,111,1,0,0,0,0,0
11449,L55273,L,300.2,311.6,1511,46.896993874236685,272,0,0,0,0,0,0
11450,L48544,L,298.7,310.2,1566,40.88040333450087,201,0,0,0,0,0,0
11451,M18294,M,301.5,310.5,1412,55.143053155728076,275,1,0,0,0,0,0
11452,L56322,L,297.6,308.5,1678,50.22540441324936,270,0,0,0,0,0,0
11453,L52122,L,303.5,312.6,1602,41.86088757024668,218,0,0,0,0,0,0
11454,M18129,M,301.3,310.0,1696,45.60245500165795,329,0,0,0,0,0,0
11455,L50236,L,300.2,309.2,1667,40.519340781313005,191,0,0,0,0,0,0
11456,L52352,L,304.2,313.4,1740,41.29960958487123,187,0,0,0,0,0,0
11457,L51257,L,302.0,310.5,1635,50.9703120671722,196,0,0,0,0,0,0
11458,L55788,L,297.4,308.4,1369,64.09913718752561,349,0,0,0,0,1,0
11459,L54159,L,300.9,311.2,1353,72.62554392901369,278,0,0,0,0,0,0
11460,H34318,H,303.6,312.4,1480,62.584437666195015,105,0,0,0,0,0,0
